R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45507.32603009259,45507.33841435185,50LD16297,26048525,50R03183,16297,CXRU1352779,4530,CAPR,E39098931,B03,B09
R,45507.32609953704,45507.33866898148,51C46090,26048526,50RM01032,46090,FSCU8150264,4500,HBCX,R39098935,A02,G04
D,45507.32677083334,45507.34086805556,51C21445,26048527,51R12964,21445,SMCU1088980,4500,GTHA,D39098937,B03,G04
R,45507.32728009259,45507.34311342592,50H01490,26048528,51R33930,01490,FCGU2256150,2200,HBCX,R39098940,B02,E10
R,45507.32729166667,45507.34868055556,60H10763,26048529,60R00353,10763,EISU2278114,2200,HBCX,R39098939,B03,A06
D,45507.32729166667,45507.34868055556,60H10763,26048529,60R00353,10763,TWCU8099740,4500,GTHA,D39098941,B03,A06
R,45507.32848379629,45507.36864583333,50H16910,26048530,50R03373,16910,YMMU6049535,4500,HBCX,R39098949,E02,E03
D,45507.32848379629,45507.36864583333,50H16910,26048530,50R03373,16910,TLLU4739248,4500,CAPR,E39098938,E02,E03
D,45507.32859953704,45507.36189814815,60C20684,26048531,60R01339,20684,TGHU6533283,4500,GTHA,D39098950,G02,G04
R,45507.328622685185,45507.3749537037,65H02400,26048532,65R00419,02400,OOLU6291030,4530,HBCX,R39098951,D02,B08
R,45507.32869212963,45507.34289351852,50H35628,26048533,51R31831,35628,MAGU2427104,2200,HBCX,R39095697,A02,B09
D,45507.32896990741,45507.345555555556,51C62821,26048534,51R21816,62821,MRKU5223926,4500,GTHA,D39098952,A03,A05
R,45507.329050925924,45507.335127314815,DN-20,26048535,,52887,BEAU2586942,2200,HANG,R39088354,D01,D01
R,45507.329050925924,45507.335127314815,DN-20,26048535,,52887,GAOU2019731,2200,HANG,R39088353,D01,D01
D,45507.32914351852,45507.34412037037,51C77201,26048536,51R11804,77201,SNBU2283911,2200,GTHA,D39098954,B02,A06
D,45507.329201388886,45507.35175925926,51C91806,26048537,51R05277,91806,PONU8150954,4500,GTHA,D39098955,E04,E03
R,45507.32989583333,45507.34241898148,51D43013,26048538,51R20417,43013,TIIU4670197,4500,HBCX,R39098958,A02,B09
D,45507.330046296294,45507.3553125,50H43639,26048539,51R34268,43639,BEAU5319894,4500,GTHA,D39098957,G02,B08
D,45507.33037037037,45507.33629629629,50H02809,26048540,51R16782,02809,HLHU8386730,4500,GTHA,D39098959,A02,A05
R,45507.33068287037,45507.34962962963,61C23809,26048541,61R04615,23809,EITU3136740,2200,HBCX,R39098960,B02,G04
D,45507.33068287037,45507.34962962963,61C23809,26048541,61R04615,23809,NBYU8039295,4500,GTHA,D39098963,B02,G04
R,45507.33070601852,45507.35616898148,51D48403,26048542,51R07161,48403,TCLU3651410,2200,HBCX,R39098962,A02,B08
D,45507.33085648148,45507.34609953704,50H43161,26048543,51R6755,43161,TWCU8107980,4500,GTHA,D39098961,G02,B08
R,45507.331030092595,45507.3562962963,63C12341,26048544,63R00154,12341,TCNU3353368,4500,HBCX,R39098966,A02,B08
D,45507.331030092595,45507.3562962963,63C12341,26048544,63R00154,12341,TRHU5270970,4500,GTHA,D39098968,A02,B08
R,45507.33106481482,45507.35744212963,51D09923,26048545,,09923,FBIU5360332,4530,NHAR,R39098956,E02,E10
D,45507.33106481482,45507.362025462964,60C52764,26048546,60R01153,52764,EITU9410442,4500,GTHA,D39098964,B03,G04
D,45507.33127314815,45507.3537037037,43C05463,26048547,43R00666,05463,MRKU3064110,4500,GTHA,D39092066,B02,B08
D,45507.331342592595,45507.346354166664,60C20698,26048548,60R03687,20698,ONEU0082936,4500,GTHA,D39098967,B03,G04
D,45507.33158564815,45507.34517361111,TB-31,26048549,,10463,CICU1014221,4500,CHNG,D39086970,D02,B09
R,45507.33158564815,45507.34517361111,TB-31,26048549,,10463,GAOU2012486,2200,HANG,R39088363,D02,B09
R,45507.33158564815,45507.34517361111,TB-31,26048549,,10463,GAOU2016305,2200,HANG,R39088361,D02,B09
R,45507.33162037037,45507.341458333336,50H16896,26048550,51R20622,16896,TLLU4175030,4500,HBCX,R39098970,B03,B09
R,45507.33194444444,45507.34307870371,61C38072,26048551,60R05178,38072,HMMU2117001,2200,HBCX,R39098972,A02,G04
R,45507.331967592596,45507.338738425926,DN-29,26048552,,52824,BMOU1204227,2200,HANG,R39088364,D01,D01
R,45507.331967592596,45507.338738425926,DN-29,26048552,,52824,FCIU6253053,2200,HANG,R39088352,D01,D01
D,45507.331979166665,45507.34548611111,60C48096,26048553,60R05368,48096,HASU4952192,4500,GTHA,D39098971,A03,B08
D,45507.33211805556,45507.33217592593,TB-839,26048554,,34942,MWLU7201647,4500,CHNG,D39086961,,B08
D,45507.33222222222,45507.34591435185,70C12904,26048555,70R00460,12904,ZCSU6961617,4500,GTHA,D39098973,B03,B08
D,45507.33225694444,45507.332337962966,TB-48,26048556,,20803,NSSU7046677,4500,CHNG,D39086984,,B08
R,45507.33258101852,45507.355046296296,51D05577,26048557,51R13952,05577,TEMU4100678,2200,HBCX,R39098975,A02,A06
D,45507.33267361111,45507.35482638889,51C94366,26048558,,94366,WHSU5750703,4500,CAPR,E39098965,E02,E03
R,45507.332824074074,45507.37063657407,62C02926,26048559,62R00189,02926,WHSU0048649,2200,HBCX,R39098976,B02,G04
D,45507.332824074074,45507.37063657407,62C02926,26048559,62R00189,02926,BHCU3234808,2200,CAPR,E39098703,B02,G04
D,45507.332824074074,45507.37063657407,62C02926,26048559,62R00189,02926,BEAU2209255,2200,CAPR,E39098716,B02,G04
D,45507.33284722222,45507.36232638889,51D44420,26048560,,44420,FBIU5601173,4530,CAPR,E39098969,E02,E03
D,45507.33295138889,45507.3621412037,51C44272,26048561,51R23561,44272,CAIU9504133,4500,GTHA,D39098977,A03,A05
R,45507.332962962966,45507.35597222222,50H52056,26048562,50R03743,52056,HLBU9066214,4530,HBCX,R39098978,D02,G04
D,45507.33315972222,45507.34380787037,50H14789,26048563,50R04460,14789,CBHU2839726,4530,CAPR,E39098979,B03,B08
D,45507.33358796296,45507.34940972222,50H22916,26048564,60R05463,22916,PCIU1195720,2200,GTHA,D39098980,B03,B08
R,45507.33403935185,45507.356840277775,51C66803,26048565,51R40804,66803,TCKU1373930,2200,HBCX,R39098984,B02,E03
R,45507.33403935185,45507.356840277775,51C66803,26048565,51R40804,66803,TEMU1011200,2200,HBCX,R39098983,B02,E03
R,45507.33420138889,45507.35828703704,61H00337,26048566,61R04321,00337,MSKU0360701,4500,HBCX,R39098986,G02,B08
D,45507.33431712963,45507.355520833335,51D40411,26048567,51R16221,40411,NSSU0181166,2200,GTHA,D39098985,E04,B08
R,45507.33431712963,45507.355520833335,51D40411,26048567,51R16221,40411,HDMU5587150,4530,HBCX,R39098994,E04,B08
R,45507.33440972222,45507.34439814815,50H17271,26048568,51R24606,17271,EMCU5412395,4530,HBCX,R39098989,G02,G04
D,45507.33447916667,45507.34869212963,50H24661,26048569,50RM03391,24661,FFAU5356770,4500,GTHA,D39098987,B02,B08
D,45507.33460648148,45507.35328703704,50H21458,26048570,51R18642,21458,EISU2352000,2200,GTHA,D39098990,A01,B09
D,45507.33466435185,45507.34584490741,51C71040,26048571,51R07819,71040,WHSU6379984,4500,GTHA,D39098991,B03,A05
D,45507.334861111114,45507.357569444444,51C62728,26048572,51R50029,62728,TGBU4793063,4500,GTHA,D39098993,D01,B09
D,45507.334872685184,45507.33494212963,TB-45,26048573,,58739,ECMU6621342,4560,CHNG,D39088559,,A06
R,45507.3350462963,45507.36219907407,61C23629,26048574,61R02006,23629,EMCU9922756,4500,HBCX,R39098995,A02,A06
D,45507.3350462963,45507.36219907407,61C23629,26048574,61R02006,23629,TRHU7291150,4500,GTHA,D39098996,A02,A06
D,45507.33505787037,45507.33516203704,TB-45,26048575,,58739,ECMU6615859,4560,CHNG,D39088560,,A06
D,45507.33519675926,45507.41417824074,51C48274,26048576,51R05684,48274,WHSU5864202,4500,GTHA,D39097675,B03,B08
D,45507.33526620371,45507.33534722222,TB-45,26048577,,58739,ECMU6634150,4560,CHNG,D39088555,,A06
D,45507.335335648146,45507.38753472222,50H24437,26048578,51R21011,24437,TXGU7207261,4500,CAPR,E39099404,G02,G04
R,45507.335335648146,45507.38753472222,50H24437,26048578,51R21011,24437,MSMU7689135,4500,HBCX,R39098997,G02,G04
D,45507.33546296296,45507.335543981484,TB-45,26048579,,58739,ECMU6631382,4560,CHNG,D39088557,,A06
R,45507.33553240741,45507.34783564815,51D49162,26048580,51R33509,49162,CXDU1907553,4500,HBCX,R39098998,B03,G04
R,45507.33574074074,45507.394375,50H06419,26048581,51R00933,06419,HDMU6410935,4500,HBCX,R39099000,B02,E03
D,45507.335856481484,45507.33965277778,62C06112,26048582,,06112,TRHU2147242,2200,CAPR,E39098981,E02,E10
D,45507.335856481484,45507.33965277778,62C06112,26048582,,06112,MEDU2588940,2200,CAPR,E39098982,E02,E10
D,45507.33597222222,45507.343935185185,61H04621,26048583,61R05372,04621,BMOU6822892,4500,GTHA,D39098999,A02,A06
D,45507.33607638889,45507.35619212963,51C07015,26048584,51R18788,07015,MRSU6424656,4500,GTHA,D39099001,G02,B08
R,45507.336180555554,45507.344293981485,60H03241,26048585,60R02618,03241,SKLU2364662,2200,HBCX,R39099005,A01,B09
D,45507.33625,45507.34653935185,60H16507,26048586,50R01151,16507,HALU2311656,2200,GTHA,D39099003,A01,B09
R,45507.33634259259,45507.42412037037,51C98750,26048587,51R22342,98750,EISU8488313,4500,HBCX,R39099010,A02,G04
D,45507.33634259259,45507.42412037037,51C98750,26048587,51R22342,98750,OOLU0243250,2200,GTHA,D39099006,A02,G04
D,45507.3365162037,45507.3546412037,60C41086,26048588,60R03081,41086,BSIU9917997,4500,GTHA,D39099007,B05,G04
D,45507.336643518516,45507.35074074074,51C71217,26048589,51R11754,71217,FSCU7093719,4500,GTHA,D39099008,B05,G04
D,45507.33672453704,45507.35554398148,50H14681,26048590,51R08737,14681,UACU3750161,2200,GTHA,D39099009,G02,G04
R,45507.33678240741,45507.35855324074,SC-25,26048591,51R12315,53799,TCKU6742857,4500,HANG,R39099012,B02,B09
R,45507.33684027778,45507.3875,51C27894,26048592,51R25080,27894,SEGU9875949,2230,HBCX,R39099011,D02,B08
D,45507.33684027778,45507.3875,51C27894,26048592,51R25080,27894,IAAU6682387,2230,CAPR,E39098992,D02,B08
R,45507.33724537037,45507.3403587963,TB-36,26048593,,9116,GAOU2016028,2200,HANG,R39088360,D01,D01
R,45507.33724537037,45507.3403587963,TB-36,26048593,,9116,BMOU1207247,2200,HANG,R39088359,D01,D01
D,45507.33744212963,45507.349282407406,51C65519,26048594,51R15406,65519,TCLU3615959,2200,GTHA,D39099015,B05,B09
D,45507.33746527778,45507.34575231482,51D33478,26048595,51R21688,33478,SEGU5392984,4500,GTHA,D39099013,A02,A06
D,45507.33765046296,45507.33771990741,DN-01,26048596,,30675,FCIU7084913,4500,CHNG,D39087009,,B08
D,45507.33770833333,45507.351689814815,51C48693,26048597,51R20580,48693,PRKU5170140,2270,GTHA,D39099018,G02,B08
D,45507.33777777778,45507.351006944446,50H04874,26048598,50R03760,04874,SKLU1663988,2200,GTHA,D39099016,A02,A05
R,45507.33788194445,45507.35087962963,51D37948,26048599,51R32833,37948,TGBU3212631,2200,HBCX,R39099020,A02,G04
R,45507.33809027778,45507.951886574076,52LD4606,26048600,50R00018,D4606,TIIU5677600,4500,HBCX,R39099023,A01,A02
D,45507.33809027778,45507.951886574076,52LD4606,26048600,50R00018,D4606,DFSU2231790,2200,GTHA,D39099024,A01,A02
D,45507.33826388889,45507.36804398148,14P5603,26048601,70R01436,P5603,MRKU9816869,2200,GTHA,D39099022,E02,B09
R,45507.33826388889,45507.36804398148,14P5603,26048601,70R01436,P5603,MRKU9915840,2200,NHAR,R39099004,E02,B09
D,45507.33855324074,45507.35596064815,60C52816,26048602,60R00768,52816,MRKU7837944,2200,GTHA,D39099021,G02,A05
D,45507.338784722226,45507.35223379629,61H09356,26048603,50R04929,09356,TRHU5291280,4500,GTHA,D39099025,A02,A06
D,45507.338958333334,45507.34516203704,51D48856,26048604,,48856,MRKU5803781,4500,CAPR,E39099017,E02,E10
R,45507.33913194444,45507.363391203704,50H04801,26048605,51R19064,04801,TIIU4723105,4500,HBCX,R39099028,A02,B09
D,45507.33913194444,45507.363391203704,50H04801,26048605,51R19064,04801,FFAU2548980,4500,GTHA,D39099033,A02,B09
D,45507.33917824074,45507.34873842593,61H00945,26048606,61R01610,00945,GCXU6303835,4500,GTHA,D39099026,A01,B08
D,45507.33949074074,45507.358460648145,50H45149,26048607,51R17831,45149,SMCU1179890,4500,GTHA,D39099029,A02,G04
D,45507.339641203704,45507.359351851854,51D16076,26048608,51R51176,16076,MRKU3153882,4500,GTHA,D39098520,B03,A05
D,45507.33969907407,45507.356782407405,50H29240,26048609,51R34435,29240,HALU5666270,4500,GTHA,D39099031,A03,B08
D,45507.33971064815,45507.339791666665,TB-61,26048610,,93783,TLLU1535678,4260,CHNG,D39088563,,A05
R,45507.33972222222,45507.35068287037,51D31821,26048611,51R50681,31821,SKHU8925150,4500,HBCX,R39099034,B03,B09
R,45507.339780092596,45507.36203703703,51C59939,26048612,51R31319,59939,IAAU2911886,2200,NHAR,R39099014,D02,E03
R,45507.339780092596,45507.36203703703,51C59939,26048612,51R31319,59939,TEMU3135659,2200,HBCX,R39099032,D02,E03
D,45507.33982638889,45507.367731481485,50H13449,26048613,51R01109,13449,TCKU6483735,4500,GTHA,D39099035,A03,G04
D,45507.34005787037,45507.36119212963,51D31825,26048614,51R07414,31825,MRKU6328963,4500,GTHA,D39099036,G02,G04
D,45507.34008101852,45507.340162037035,TB-61,26048615,,93783,ECMU6647394,4260,CHNG,D39088554,,A05
D,45507.34011574074,45507.35155092592,50H35791,26048616,50RM01157,35791,TEMU1967433,2200,GTHA,D39099037,A03,A05
D,45507.34011574074,45507.340162037035,DN-04,26048617,,30863,TCNU3327800,4500,CHNG,D39086962,,B08
R,45507.340208333335,45507.356840277775,60LD04000,26048618,,04000,HASU4889952,4500,NHAR,R39099027,E02,G04
D,45507.34023148148,45507.34032407407,TB-55,26048619,,64352,NSSU7047478,4500,CHNG,D39086995,,B08
R,45507.34030092593,45507.346284722225,61H09697,26048620,29R05893,09697,FCIU4204790,2200,HBCX,R39099039,G02,G04
D,45507.34030092593,45507.34038194444,TB-61,26048621,,93783,ECMU6649951,4260,CHNG,D39088552,,A05
D,45507.34065972222,45507.34918981481,60H12211,26048622,50R01106,12211,WHLU0432962,2200,GTHA,D39099043,A01,A06
D,45507.34065972222,45507.362349537034,60C31578,26048623,60R02524,31578,WHSU2563545,2200,GTHA,D39099041,E02,A06
R,45507.34065972222,45507.362349537034,60C31578,26048623,60R02524,31578,MEDU2848945,2200,HBCX,R39099056,E02,A06
D,45507.3406712963,45507.351122685184,51C76105,26048624,51R32966,76105,TEMU7295423,4500,GTHA,D39099042,G02,G04
D,45507.340787037036,45507.35665509259,SM-106,26048625,51R14583,48598,NBYU9008874,4500,GTHA,D39099044,D01,B09
D,45507.34107638889,45507.34782407407,50H45048,26048626,50RM03211,45048,EGHU3468934,2200,GTHA,D39099046,A01,A06
R,45507.34107638889,45507.359444444446,51D39486,26048627,50R03691,39486,TRHU5049810,4500,HBCX,R39099049,G02,A06
D,45507.34107638889,45507.359444444446,51D39486,26048627,50R03691,39486,TEMU8378630,4500,GTHA,D39099089,G02,A06
D,45507.34111111111,45507.35300925926,50LD02621,26048628,50R00507,02621,MRKU7122278,2200,GTHA,D39099045,A03,B09
R,45507.34116898148,45507.356516203705,50H05811,26048629,51R31164,05811,BEAU2891118,2200,HBCX,R39099050,A02,B09
D,45507.34116898148,45507.356516203705,50H05811,26048629,51R31164,05811,TEMU2321134,2200,GTHA,D39099053,A02,B09
R,45507.34138888889,45507.34726851852,15H05061,26048630,15R01000,05061,SEGU2425528,2200,HBCX,R39099052,A01,A05
D,45507.34172453704,45507.35582175926,50H20408,26048631,51R27672,20408,TEMU5809518,2200,GTHA,D39099054,E04,B09
D,45507.341828703706,45507.357569444444,72C09206,26048632,72R02816,09206,HACU2242760,2200,GTHA,D39099055,A03,A06
R,45507.34203703704,45507.35736111111,70H01738,26048633,70R01173,01738,TEMU3431630,2200,HBCX,R39099057,B03,B08
R,45507.342314814814,45507.35951388889,65C07852,26048634,65R00159,07852,OERU4240061,4530,HBCX,R39099058,D02,G04
D,45507.3425462963,45507.35476851852,51C98338,26048635,51R24248,98338,NYKU3653477,2200,GTHA,D39099059,A03,A06
R,45507.342569444445,45507.35454861111,70H04729,26048636,70R02221,04729,YMLU3581920,2200,HBCX,R39095017,A02,B09
D,45507.342685185184,45507.3569212963,51C63813,26048637,51R09867,63813,WHSU2619916,2200,GTHA,D39095908,B03,A05
R,45507.3428587963,45507.35015046296,50H35159,26048638,51R08060,35159,CAIU3345266,2200,HBCX,R39099062,G02,G04
D,45507.34292824074,45507.36900462963,50E11548,26048639,51R27454,11548,MRKU0336093,4200,GTHA,D39099064,B05,A06
R,45507.34292824074,45507.36900462963,50E11548,26048639,51R27454,11548,MRSU4598005,4500,HBCX,R39099060,B05,A06
D,45507.34295138889,45507.372615740744,72G00018,26048640,72R02931,00018,BMOU5863834,4500,GTHA,D39099061,E02,B09
R,45507.34295138889,45507.372615740744,72G00018,26048640,72R02931,00018,TRHU3815198,2200,NHAR,R39099040,E02,B09
D,45507.343206018515,45507.365324074075,KC-23,26048641,51R09834,63787,WHSU2220295,2200,GTHA,D39095904,B03,A05
R,45507.34353009259,45507.35959490741,50H12284,26048642,61R01778,12284,MSKU9646640,4500,HBCX,R39099080,A01,B09
R,45507.34364583333,45507.35550925926,51D06577,26048643,51R40197,06577,TGHU0987479,2200,HBCX,R39099081,B03,A06
D,45507.343773148146,45507.365439814814,50H02540,26048644,51R27457,02540,XYLU1384925,2200,GTHA,D39099082,A02,B09
R,45507.343877314815,45507.35254629629,HL-08,26048645,,65101,SEKU6505185,4500,HANG,R39099083,D01,D01
D,45507.34396990741,45507.35302083333,51D47100,26048646,,47100,MRKU9667554,2200,CAPR,E39098790,E04,G04
D,45507.34396990741,45507.35302083333,51D47100,26048646,,47100,TCLU2805701,2200,CAPR,E39098794,E04,G04
R,45507.343981481485,45507.37137731481,51C33861,26048647,51R34222,33861,IAAU6681945,2230,HBCX,R39099085,D02,B08
D,45507.344189814816,45507.35358796296,51C39078,26048648,51R00772,39078,TCKU7367160,4500,GTHA,D39099086,B03,B08
R,45507.344189814816,45507.350069444445,HL-03,26048649,,37504,SEKU1069108,2200,HANG,R39099090,D01,D01
R,45507.344189814816,45507.350069444445,HL-03,26048649,,37504,FTAU1790419,2200,HANG,R39099087,D01,D01
R,45507.34454861111,45507.35891203704,50H04737,26048650,51R10056,04737,TEMU2274691,2200,HBCX,R39099091,A03,B09
D,45507.344560185185,45507.34460648148,DN-20,26048651,,52887,NSSU7153211,4500,CHNG,D39086969,,B09
D,45507.34473379629,45507.3525,51D32298,26048652,51R15761,32298,BEAU2343623,2200,GTHA,D39099092,A02,B08
D,45507.34478009259,45507.344814814816,DN-32,26048653,,52817,TEMU7051026,4500,CHNG,D39086965,,B09
D,45507.344826388886,45507.352060185185,51C66652,26048654,51R19767,66652,TEMU6471261,4500,GTHA,D39099094,G02,G04
D,45507.34515046296,45507.353946759256,50H16936,26048655,51R27685,16936,EGSU9414369,4500,GTHA,D39099097,A02,A06
D,45507.34519675926,45507.359560185185,50H06778,26048656,51R22770,06778,GVTU4039467,4200,GTHA,D39099098,B03,B08
D,45507.345509259256,45507.381377314814,60C16396,26048657,60R04556,16396,YMMU1140869,2200,GTHA,D39099100,A02,E10
R,45507.34576388889,45507.36,15C08218,26048658,71R00169,08218,FANU1543354,4500,HBCX,R39099103,E04,E10
D,45507.34578703704,45507.3659837963,60C23000,26048659,60R01885,23000,CAIU7071230,4500,GTHA,D39099102,B03,B09
D,45507.34599537037,45507.37163194444,51C54150,26048660,51R40046,54150,MRKU8125414,2200,GTHA,D39099174,B03,G04
R,45507.34599537037,45507.37163194444,51C54150,26048660,51R40046,54150,CAAU6466931,4500,HBCX,R39099147,B03,G04
D,45507.346238425926,45507.34636574074,SM-117,26048661,,2388,FFAU2653455,4500,CHNG,D39085481,,A05
D,45507.34627314815,45507.353900462964,50H05794,26048662,51R13563,05794,GLDU9975301,4500,GTHA,D39099173,G02,G04
D,45507.3465162037,45507.3669212963,93C11626,26048663,93R00725,11626,BMOU6840113,4500,GTQC,D39099176,B02,B09
D,45507.346597222226,45507.37018518519,60H02380,26048664,60R05337,02380,SKLU1343840,2200,GTHA,D39099177,A02,G04
R,45507.346817129626,45507.364270833335,51D34854,26048665,51R12501,34854,OOLU6490427,4530,HBCX,R39099179,D02,B09
R,45507.34722222222,45507.361296296294,51D04836,26048666,51R33518,04836,ZCSU7329894,4500,HBCX,R39099180,B05,B09
D,45507.347291666665,45507.35975694445,51C36278,26048667,51R15727,36278,TRLU9708549,2200,GTHA,D39099181,G02,B08
D,45507.34744212963,45507.34748842593,DN-29,26048668,,52824,DFSU7502236,4500,CHNG,D39087035,,B09
D,45507.34746527778,45507.36241898148,50H24441,26048669,51R04965,24441,CMAU9755213,4500,GTHA,D39099182,A02,B09
R,45507.34773148148,45507.35041666667,SM-80,26048670,,2352,BMOU6220302,4500,HANG,R39086801,D01,D01
R,45507.34799768519,45507.36052083333,SM-30,26048671,,20811,TEMU7903987,4500,HANG,R39099099,D01,A05
D,45507.34799768519,45507.36052083333,SM-30,26048671,,20811,OOCU6522214,4500,CHNG,D39085474,D01,A05
D,45507.348125,45507.39142361111,51C53764,26048672,51R08757,53764,WHSU5210752,4500,GTHA,D39099191,B02,B09
D,45507.34815972222,45507.361759259256,51C79216,26048673,51R33459,79216,TRHU2880028,2200,GTHA,D39099192,B03,E10
D,45507.34819444444,45507.36071759259,50H29162,26048674,51R15683,29162,SKHU6375522,4500,GTHA,D39099193,A03,B08
R,45507.34836805556,45507.39826388889,50H10304,26048675,,10304,DKOU2100856,2270,NHAR,R39099093,D01,B08
R,45507.34836805556,45507.39826388889,50H10304,26048675,,10304,EXFU8221477,2270,NHAR,R39099063,D01,B08
D,45507.34840277778,45507.378796296296,61C20610,26048676,61R01217,20610,MOFU6738650,4200,GTHA,D39099200,G02,G04
R,45507.34840277778,45507.378796296296,61C20610,26048676,61R01217,20610,KMTU9280087,4500,HBCX,R39099197,G02,G04
D,45507.34850694444,45507.36719907408,51D05886,26048677,51R32707,05886,FCIU6411415,2200,GTHA,D39099195,A03,G04
R,45507.34855324074,45507.40287037037,50H15153,26048678,51R21423,15153,GAOU6009794,4500,HBCX,R39099198,G02,G04
D,45507.34855324074,45507.40287037037,50H15153,26048678,51R21423,15153,TRHU4894993,4500,CAPR,E39099578,G02,G04
R,45507.348657407405,45507.352638888886,SM-77,26048679,,2349,SEGU4594445,4500,HANG,R39086802,D01,D01
R,45507.348715277774,45507.367997685185,50H41534,26048680,,41534,BEAU6411346,4500,NHAR,R39099088,D02,G04
D,45507.34899305556,45507.37474537037,51C79397,26048681,51R03985,79397,SEGU5234567,4500,GTHA,D39099199,B05,E10
R,45507.34935185185,45507.356990740744,SM-27,26048682,,21208,KMTU9304569,4500,HANG,R39099183,D01,D01
R,45507.349641203706,45507.386145833334,81C07032,26048683,61R02115,07032,EGHU3881085,2200,HBCX,R39099101,G02,E03
D,45507.34972222222,45507.36231481482,50H24336,26048684,51R22656,24336,MRSU4808924,4500,GTHA,D39099202,B03,B09
R,45507.349756944444,45507.36001157408,50H19801,26048685,51R23866,19801,DFSU4331309,4200,HBCX,R39099203,B05,B09
R,45507.350173611114,45507.35606481481,50H28244,26048686,50RM00640,28244,WHSU2536616,2200,HBCX,R39099215,B03,E10
D,45507.350277777776,45507.36087962963,50H24566,26048687,43RM00598,24566,UETU2482731,2200,GTHA,D39099212,B05,A06
D,45507.35056712963,45507.35060185185,TB-36,26048688,,9116,CAAU5372421,4500,CHNG,D39086957,,B09
D,45507.35107638889,45507.363530092596,51D15070,26048689,51R34030,15070,OOLU9219614,4500,GTHA,D39099217,A02,G04
R,45507.35114583333,45507.36068287037,51C73501,26048690,51R31626,73501,MRSU0167381,2200,HBCX,R39099222,B03,E10
D,45507.35120370371,45507.41936342593,61H01523,26048691,61R04444,01523,ZCSU6517454,4500,GTHA,D39099220,G02,E10
D,45507.35125,45507.36170138889,60C35797,26048692,60R02886,35797,TXGU5021025,4500,GTHA,D39099221,B02,B09
D,45507.35155092592,45507.369571759256,36H00121,26048693,,00121,TLLU1150995,4530,CAPR,E39099216,E02,E03
D,45507.35162037037,45507.370625,51D04962,26048694,51R25142,04962,SIMU2902011,2270,GTHA,D39099223,D02,B08
R,45507.35162037037,45507.370625,51D04962,26048694,51R25142,04962,HCHU2152335,2270,NHAR,R39098865,D02,B08
D,45507.35192129629,45507.36582175926,60C51419,26048695,60R04868,51419,DFSU4291588,4200,GTHA,D39099225,B03,B09
D,45507.35255787037,45507.3621412037,51D40125,26048696,51R22219,40125,NLLU9000419,2200,GTHA,D39099226,G02,G04
R,45507.352858796294,45507.36546296296,51C65450,26048697,51R04562,65450,APZU4300900,4200,HBCX,R39099228,G02,G04
D,45507.35290509259,45507.37068287037,50H06733,26048698,51R25126,06733,EXFU8968591,2270,GTHA,D39099227,A02,B09
R,45507.352997685186,45507.375231481485,60LD04017,26048699,,04017,MRSU3738611,4500,NHAR,R39099224,E02,E10
R,45507.35349537037,45507.3972337963,70C14886,26048700,70R00952,14886,CAIU3660925,2200,HBCX,R39099229,B03,G04
D,45507.35349537037,45507.3972337963,70C14886,26048700,70R00952,14886,PCIU8927083,4500,GTHA,D39099232,B03,G04
R,45507.35356481482,45507.36369212963,60C45551,26048701,60R03648,45551,TRHU6758717,4500,HBCX,R39099230,A02,B09
R,45507.35383101852,45507.363541666666,61H09697,26048702,29R05893,09697,STXU2058143,2200,HBCX,R39099231,G02,G04
D,45507.3540625,45507.42228009259,51D38660,26048703,51R11212,38660,CAAU6388546,4500,CAPR,E39100336,B03,E10
R,45507.3540625,45507.42228009259,51D38660,26048703,51R11212,38660,TLLU8857439,4500,HBCX,R39099233,B03,E10
D,45507.354791666665,45507.37121527778,51D16684,26048704,51R16632,16684,AXEU9000894,4530,GTHA,D39099234,G02,G04
R,45507.355219907404,45507.35722222222,SM-29,26048705,,21274,BMOU6922891,4500,HANG,R39099219,D01,D01
R,45507.35528935185,45507.42458333333,51D38005,26048706,51R00595,38005,SZLU9910386,4530,HBCX,R39099235,D02,A05
D,45507.35528935185,45507.42458333333,51D38005,26048706,51R00595,38005,SNBU8329331,4500,GTHA,D39099260,D02,A05
R,45507.35538194444,45507.37369212963,79C08040,26048707,79R00483,08040,TCKU1481447,2200,HBCX,R39099236,B05,B09
R,45507.35542824074,45507.35710648148,SM-28,26048708,,21248,BMOU6368100,4500,HANG,R39099218,D01,D01
R,45507.35570601852,45507.37771990741,SM-31,26048709,,20957,HALU2043126,2200,HANG,R39099038,D01,D01
R,45507.35570601852,45507.37771990741,SM-31,26048709,,20957,SEGU1373414,2200,HANG,R39099255,D01,D01
D,45507.35579861111,45507.366793981484,51C47998,26048710,50R04617,47998,BMOU6039830,4500,GTHA,D39099238,A02,B09
D,45507.3565625,45507.37962962963,60H06160,26048712,60RM00250,06160,TRHU3530430,2200,GTHA,D39099241,B03,A06
D,45507.3565625,45507.37962962963,60H06160,26048712,60RM00250,06160,TGBU3126214,2200,GTHA,D39099242,B03,A06
D,45507.35665509259,45507.363078703704,50LD13006,26048713,50R02805,13006,HLHU8414805,4500,GTHA,D39099243,A01,A05
