R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
R,45601.47016203704,45601.52631944444,60C33083,26919021,60R03215,33083,TWCU8071511,4500,HBCX,R40491313,B04,B09
R,45601.47021990741,45601.502592592595,51C92117,26919022,51R31256,92117,EGSU3396951,2200,NHAR,R40491296,E02,B08
D,45601.47021990741,45601.502592592595,51C92117,26919022,51R31256,92117,SEGU5296105,4500,GTHA,D40491387,E02,B08
R,45601.47021990741,45601.502592592595,51C92117,26919022,51R31256,92117,EMCU3983693,2200,NHAR,R40491299,E02,B08
R,45601.47025462963,45601.47130787037,HL-02,26919023,72R02674,36462,BMOU1558920,2200,HANG,R40491317,B02,B09
R,45601.47025462963,45601.47130787037,HL-02,26919023,72R02674,36462,DJLU2187534,2200,HANG,R40491312,B02,B09
R,45601.47037037037,45601.506273148145,50LD13311,26919024,50R02847,13311,TSSU5193859,4500,HBCX,R40491315,A03,E09
D,45601.47037037037,45601.506273148145,50LD13311,26919024,50R02847,13311,JXLU6131456,4500,CAPR,E40491409,A03,E09
R,45601.47068287037,45601.490891203706,HL-03,26919025,,37504,BMOU1560038,2200,HANG,R40491321,B04,B04
R,45601.47068287037,45601.490891203706,HL-03,26919025,,37504,DJLU2188762,2200,HANG,R40491314,B04,B04
R,45601.470821759256,45601.476956018516,50H21821,26919026,51R40668,21821,TCNU1445402,4500,HBCX,R40491320,A03,B09
R,45601.47119212963,45601.490324074075,72H03961,26919027,72R03083,03961,MSKU9496941,4500,HBCX,R40491323,A01,B08
D,45601.47138888889,45601.487222222226,51C79750,26919028,51R18884,79750,MAGU2468762,2200,GTHA,D40491326,A01,A05
D,45601.47145833333,45601.501921296294,50H19056,26919029,51R26943,19056,BEAU2984756,2200,GTHA,D40491330,B04,A06
R,45601.47145833333,45601.501921296294,50H19056,26919029,51R26943,19056,OOCU0422795,2200,HBCX,R40491327,B04,A06
D,45601.471597222226,45601.48967592593,50H17527,26919030,51R34711,17527,TCLU6672103,4500,GTHA,D40491334,B03,E09
R,45601.471597222226,45601.48967592593,50H17527,26919030,51R34711,17527,MSDU8797293,4500,HBCX,R40491329,B03,E09
R,45601.47164351852,45601.50524305556,51D18315,26919031,51R10507,18315,BEAU2727362,2200,NHAR,R40491309,E02,B09
D,45601.47164351852,45601.50524305556,51D18315,26919031,51R10507,18315,TGBU9770203,4500,GTHA,D40491325,E02,B09
R,45601.471770833334,45601.482615740744,15C06182,26919032,15R14977,06182,MSNU2034102,2200,HBCX,R40491335,B04,G04
R,45601.471875,45601.48064814815,51C48807,26919033,51R04346,48807,TEMU0523199,2200,HBCX,R40491331,B05,B08
D,45601.47194444444,45601.482037037036,61C19297,26919034,61R02596,19297,OOLU8914519,4500,GTHA,D40491332,B02,B08
R,45601.47216435185,45601.48101851852,DN-01,26919035,51R33019,30675,NSSU0107847,2200,HANG,R40490899,D02,D02
R,45601.47216435185,45601.48101851852,DN-01,26919035,51R33019,30675,NSSU0104935,2200,HANG,R40490900,D02,D02
D,45601.47221064815,45601.49266203704,51C96819,26919036,51R26198,96819,EITU0041512,2200,GTHA,D40491333,A01,A05
D,45601.472233796296,45601.488645833335,51D40125,26919037,51R03554,40125,EITU0498263,2200,GTHA,D40491336,G01,E09
D,45601.472280092596,45601.49233796296,51D36490,26919038,51R32871,36490,WHSU2863579,2200,GTHA,D40491343,A01,A05
R,45601.472280092596,45601.49233796296,51D36490,26919038,51R32871,36490,BEAU2593664,2200,HBCX,R40491338,A01,A05
D,45601.47253472222,45601.491736111115,50LD09472,26919039,60R04935,09472,GESU6154271,4500,GTHA,D40491341,B03,E09
R,45601.47255787037,45601.47855324074,72C04739,26919040,72R02674,04739,SEGU2827677,2200,HBCX,R40491304,B02,B09
D,45601.47268518519,45601.511458333334,50H04043,26919041,51R25313,04043,NYKU3886592,2200,GTHA,D40491342,B04,B08
R,45601.472708333335,45601.487708333334,TB-34,26919042,51R33019,9114,NSSU0172652,2200,HANG,R40490901,D02,D02
R,45601.472708333335,45601.487708333334,TB-34,26919042,51R33019,9114,NSSU0134204,2200,HANG,R40490902,D02,D02
R,45601.47274305556,45601.49046296296,51C98898,26919043,51R08352,98898,TEMU7024186,4500,HBCX,R40491322,B02,G04
D,45601.473287037035,45601.484444444446,51C46058,26919045,51R08403,46058,SKLU2068260,2200,GTHA,D40491346,A03,B08
D,45601.47329861111,45601.54655092592,50H00387,26919046,51R32929,00387,PIDU4192558,4500,GTHA,D40491345,A01,A06
R,45601.47346064815,45601.48701388889,50H08026,26919047,51R23745,08026,EXFU8107340,2270,NHAR,R40491316,D02,B08
D,45601.47351851852,45601.47356481481,DN-20,26919048,,52887,HASU5084607,4500,CHNG,D40466333,,A05
D,45601.47363425926,45601.522048611114,51D11027,26919049,51R08433,11027,TLLU5481815,4500,GTHA,D40491349,A01,E09
D,45601.473715277774,45601.50203703704,51D49563,26919050,51R22931,49563,TGBU2720010,2200,CAPR,E40491483,B05,E09
R,45601.473715277774,45601.50203703704,51D49563,26919050,51R22931,49563,SEGU3499968,2200,HBCX,R40491351,B05,E09
D,45601.473715277774,45601.50203703704,51D49563,26919050,51R22931,49563,SITU2797415,2200,CAPR,E40491484,B05,E09
D,45601.47381944444,45601.49175925926,61H02080,26919051,51R03060,02080,BEAU2086567,2200,GTHA,D40491350,B04,B09
R,45601.47384259259,45601.492951388886,50H06025,26919052,51R40695,06025,TEMU0968862,2200,HBCX,R40491324,B02,B08
R,45601.47394675926,45601.50915509259,51C14455,26919053,51R25376,14455,STXU2061213,2200,HBCX,R40491352,A01,A06
R,45601.473958333336,45601.493310185186,50H43528,26919054,51R08851,43528,TRIU8910268,4530,HBCX,R40491355,E02,B08
D,45601.47405092593,45601.487291666665,50H35609,26919055,51R15831,35609,ONEU0552768,4500,GTHA,D40491354,A01,B08
D,45601.47408564815,45601.545324074075,50H25560,26919056,50RM00209,25560,FFAU1088004,4500,GTHA,D40491353,B03,B09
R,45601.474224537036,45601.565405092595,51D10034,26919057,51R11077,10034,DRYU3055910,2200,HBCX,R40491357,B05,B09
D,45601.47429398148,45601.50745370371,60C31592,26919058,60R02455,31592,MRSU6707018,4500,GTHA,D40491356,A03,A06
R,45601.47429398148,45601.50745370371,60C31592,26919058,60R02455,31592,SITU9133085,4500,HBCX,R40491358,A03,A06
D,45601.47440972222,45601.498449074075,51D63872,26919059,,63872,FBIU5557770,4530,CAPR,E40491337,E02,E09
D,45601.47447916667,45601.47456018518,DN-32,26919060,,52817,MRKU2198028,4500,CHNG,D40466341,,B08
D,45601.47460648148,45601.48396990741,51C21973,26919061,51R05679,21973,WHSU5164750,4500,GTHA,D40491359,B02,B08
D,45601.474710648145,45601.474814814814,TB-36,26919062,,9116,HASU4113742,4500,CHNG,D40466342,,B08
D,45601.474907407406,45601.47922453703,50H15252,26919063,,15252,APZU4411420,4200,CAPR,E40491077,E02,E09
D,45601.474907407406,45601.475,TB-33,26919064,,9113,TCNU1563684,4500,CHNG,D40466347,,B08
R,45601.47510416667,45601.48693287037,15C07949,26919065,15R15262,07949,GVTU2595153,2200,HBCX,R40491362,B03,G04
D,45601.47518518518,45601.498935185184,83C12150,26919066,83R00173,12150,SZLU9907700,4530,GTHA,D40491363,B04,B08
R,45601.47519675926,45601.4828125,51C94496,26919067,51R33533,94496,SKHU9212010,4500,HBCX,R40491365,A01,B09
R,45601.47545138889,45601.482719907406,51C75220,26919068,51R18927,75220,MSKU4224410,2200,HBCX,R40491370,B05,B08
R,45601.47546296296,45601.48719907407,51C90557,26919069,51R13392,90557,HLHU8330181,4500,HBCX,R40491371,A01,B09
D,45601.475486111114,45601.485439814816,60H12056,26919070,60RM00047,12056,CAAU5877645,4500,GTHA,D40491367,D02,E09
D,45601.475590277776,45601.50886574074,50H29724,26919072,51R18290,29724,SKLU2361051,2200,GTHA,D40491369,A03,B08
R,45601.475798611114,45601.497037037036,51D12160,26919073,51R09559,12160,TCKU7325919,4500,NHAR,R40491348,E02,A06
D,45601.475798611114,45601.497037037036,51D12160,26919073,51R09559,12160,PCIU8979929,4500,GTHA,D40491372,E02,A06
R,45601.47591435185,45601.496203703704,65H00485,26919074,65R00072,00485,CGMU6555077,4530,HBCX,R40491378,D02,E09
D,45601.47599537037,45601.48976851852,51C59451,26919075,51R32631,59451,EGSU9460071,4500,GTHA,D40491374,B04,B09
D,45601.47599537037,45601.49521990741,51C79664,26919076,51R14564,79664,UACU8152898,4200,GTHA,D40491376,A01,E09
D,45601.47603009259,45601.49395833333,61H13230,26919077,61RM00513,13230,CSNU8068455,4500,GTHA,D40491384,B05,B09
R,45601.47603009259,45601.49395833333,61H13230,26919077,61RM00513,13230,SEKU5660464,4500,HBCX,R40491380,B05,B09
D,45601.47608796296,45601.496087962965,50H17737,26919078,50R04525,17737,EMCU6153299,2200,GTHA,D40491375,B03,B09
R,45601.47605324074,45601.49324074074,HL-05,26919079,,2570,DJLU2230517,2200,HANG,R40491388,B04,A06
R,45601.47605324074,45601.49324074074,HL-05,26919079,,2570,DJLU2231107,2200,HANG,R40491379,B04,A06
R,45601.47613425926,45601.55798611111,61H13890,26919080,60R03125,13890,QATU2400176,2270,NHAR,R40491340,D02,A06
D,45601.47613425926,45601.55798611111,61H13890,26919080,60R03125,13890,SEGU3731517,2200,GTHA,D40492309,D02,A06
R,45601.476168981484,45601.485625,60H12611,26919081,15R04069,12611,EMCU6198668,2200,HBCX,R40491381,B02,E09
R,45601.476319444446,45601.481782407405,51C79564,26919082,51R40620,79564,CRSU1271111,2200,HBCX,R40491383,B03,B09
R,45601.47659722222,45601.50865740741,51D30430,26919083,51R31592,30430,BMOU5863958,4500,HBCX,R40491389,A01,B09
D,45601.47659722222,45601.50865740741,51D30430,26919083,51R31592,30430,SUDU8542590,4500,GTHA,D40491394,A01,B09
R,45601.476793981485,45601.48373842592,TB-30,26919084,65R00072,45795,TEMU0498054,2200,HANG,R40490905,D02,D02
R,45601.476793981485,45601.48373842592,TB-30,26919084,65R00072,45795,NSSU0105865,2200,HANG,R40490906,D02,D02
R,45601.476793981485,45601.48861111111,51D18238,26919085,51R19207,18238,FFAU3184603,4500,HBCX,R40491339,A01,G04
D,45601.47690972222,45601.516747685186,51C92647,26919086,51R30584,92647,TCLU6917295,2200,GTHA,D40491396,B02,B08
R,45601.47692129629,45601.49358796296,50H12517,26919087,51R26642,12517,HLHU8451630,4500,HBCX,R40491377,A03,G04
R,45601.477002314816,45601.50067129629,51C69220,26919088,,69220,XYLU8177025,4500,NHAR,R40491364,E02,E09
D,45601.47709490741,45601.49831018518,50H25040,26919089,50RM02990,25040,NSSU7058580,4500,GTHA,D40491390,B02,G04
D,45601.477476851855,45601.51217592593,51D04772,26919090,51R16326,04772,OOLU0371138,2200,GTHA,D40491397,B04,E09
R,45601.47752314815,45601.50846064815,51C75875,26919091,51R16298,75875,IAAU1741888,4500,NHAR,R40491360,D02,A06
D,45601.47752314815,45601.50846064815,51C75875,26919091,51R16298,75875,CAIU9609324,4500,GTHA,D40491405,D02,A06
D,45601.47754629629,45601.50309027778,60C20486,26919092,60R01329,20486,MSKU4452262,2200,GTHA,D40491399,A03,A06
D,45601.47765046296,45601.521828703706,50H24613,26919093,51R22464,24613,YMMU6264409,4500,GTHA,D40491400,B05,E09
D,45601.477789351855,45601.48903935185,51D04807,26919094,51R14054,04807,KOCU5031206,4500,GTHA,D40490941,B02,E09
D,45601.477800925924,45601.55383101852,51C67209,26919095,51R15516,67209,SEGU4075100,4500,GTHA,D40491402,A01,A05
D,45601.47790509259,45601.505902777775,50H46863,26919096,51R08882,46863,TEMU6225458,4500,GTHA,D40491418,B02,E09
R,45601.47790509259,45601.505902777775,50H46863,26919096,51R08882,46863,CAIU6018138,2200,HBCX,R40491407,B02,E09
R,45601.47788194445,45601.49358796296,HL-07,26919097,,65236,BMOU1559715,2200,HANG,R40491404,B04,A06
R,45601.47788194445,45601.49358796296,HL-07,26919097,,65236,PHRU2702779,2200,HANG,R40491417,B04,A06
D,45601.47792824074,45601.51443287037,51C10331,26919098,51R17714,10331,HLHU8308362,4500,GTHA,D40491403,A03,B08
R,45601.478101851855,45601.507152777776,60H12817,26919099,50R00519,12817,BSIU8387450,4500,HBCX,R40491413,B02,B08
D,45601.478101851855,45601.507152777776,60H12817,26919099,50R00519,12817,SEGU2504416,2200,GTHA,D40491419,B02,B08
R,45601.47818287037,45601.50722222222,50H01765,26919100,51R10955,01765,OOCU0564212,2200,HBCX,R40491398,A01,E09
R,45601.47822916666,45601.49821759259,51C93127,26919101,51R09702,93127,BEAU2881300,2200,HBCX,R40491415,A03,E09
D,45601.47825231482,45601.49665509259,51D14185,26919102,51R40218,14185,MRKU5753000,4500,GTHA,D40491411,A01,B09
D,45601.47826388889,45601.49381944445,51C54419,26919103,51R13416,54419,TCNU3957239,4500,GTHA,D40491412,B04,A05
R,45601.47826388889,45601.50913194445,TB-31,26919104,51R16298,10463,NSSU0122327,2200,HANG,R40490884,D02,D02
R,45601.47826388889,45601.50913194445,TB-31,26919104,51R16298,10463,SEGU3229432,2200,HANG,R40490885,D02,D02
D,45601.478310185186,45601.4912962963,50H03475,26919105,51R15164,03475,CBHU4210521,2200,GTHA,D40491414,B05,B08
R,45601.478310185186,45601.4912962963,50H03475,26919105,51R15164,03475,EITU3051495,2200,HBCX,R40491410,B05,B08
R,45601.4784375,45601.504328703704,51D17236,26919106,50RM00874,17236,WHLU0501404,2200,NHAR,R40491361,E02,B08
D,45601.4784375,45601.504328703704,51D17236,26919106,50RM00874,17236,EMCU6122641,2200,GTHA,D40491416,E02,B08
R,45601.4787037037,45601.56626157407,60E01008,26919107,60R07103,01008,SEKU4677539,4500,HBCX,R40491421,B05,A06
D,45601.4787037037,45601.56626157407,60E01008,26919107,60R07103,01008,FTAU2033180,2200,GTHA,D40491424,B05,A06
D,45601.478784722225,45601.50611111111,51C25458,26919108,51R24393,25458,CMAU4638955,4500,GTHA,D40491420,A01,A06
D,45601.47892361111,45601.49762731481,51C68838,26919109,51R31723,68838,YMMU6140389,4500,GTHA,D40491408,A03,B09
R,45601.47892361111,45601.49762731481,51C68838,26919109,51R31723,68838,MRSU5310730,4500,HBCX,R40491426,A03,B09
D,45601.47893518519,45601.478993055556,TB-45,26919110,,58739,CADU7044658,4500,CHNG,D40466398,,A05
D,45601.478993055556,45601.492256944446,51D48732,26919111,51R15784,48732,ONEU1902557,4500,GTHA,D40491423,B02,B08
D,45601.4790162037,45601.49662037037,78H00880,26919112,,00880,SZLU9736000,4530,CAPR,E40491386,E02,G04
D,45601.47903935185,45601.50303240741,60H06971,26919113,60R07120,06971,CAAU6114993,4500,GTHA,D40491430,B04,B09
R,45601.47903935185,45601.50303240741,60H06971,26919113,60R07120,06971,TGBU8868622,4500,HBCX,R40491429,B04,B09
R,45601.47907407407,45601.4997337963,50H60954,26919114,51R11008,60954,CAIU5439847,4530,HBCX,R40491428,D02,G04
D,45601.47908564815,45601.48657407407,50H03501,26919115,51R08208,03501,WHSU5288600,4500,GTHA,D40491425,A01,B09
D,45601.479097222225,45601.4994212963,50H14106,26919116,51R25337,14106,MRSU4044620,4500,GTHA,D40491427,B02,B08
R,45601.479363425926,45601.527349537035,SC-18,26919117,51R16190,12081,SEGU1732812,2200,HANG,R40491431,B02,G04
R,45601.47945601852,45601.48611111111,60H08659,26919118,60R01564,08659,MSKU9498190,4500,HBCX,R40491433,A01,B08
D,45601.47951388889,45601.519155092596,51D33282,26919119,51R11622,33282,BSIU2500260,2200,GTHA,D40491432,G01,E09
D,45601.47966435185,45601.493263888886,70H01000,26919120,51R23174,01000,SITU2693067,2200,GTHA,D40491439,A01,A05
R,45601.4796875,45601.49891203704,92C14620,26919121,92R00631,14620,OTPU6616150,4530,HBQC,R40491438,D02,B09
R,45601.47972222222,45601.51101851852,60LD04230,26919122,50R02488,04230,GAOU2019433,2200,HBCX,R40491441,B02,A06
D,45601.47972222222,45601.51101851852,60LD04230,26919122,50R02488,04230,TLLU2610098,2200,GTHA,D40491444,B02,A06
D,45601.47987268519,45601.51222222222,51D64464,26919123,51R18004,64464,EGHU3302305,2200,GTHA,D40491446,A03,A06
R,45601.47987268519,45601.51222222222,51D64464,26919123,51R18004,64464,MRKU9873452,2200,HBCX,R40491436,A03,A06
R,45601.47993055556,45601.49601851852,TB-55,26919124,51R16298,64352,TEMU0094514,2200,HANG,R40490907,D02,D02
R,45601.47993055556,45601.49601851852,TB-55,26919124,51R16298,64352,SEKU1383989,2200,HANG,R40490883,D02,D02
D,45601.48005787037,45601.5196875,61H08041,26919125,61R00898,08041,DFSU1886047,2200,GTHA,D40491450,B04,E09
R,45601.48005787037,45601.5196875,61H08041,26919125,61R00898,08041,TCNU1912873,4500,HBCX,R40491445,B04,E09
D,45601.48005787037,45601.5196875,61H08041,26919125,61R00898,08041,SEGU1887706,2200,GTHA,D40491451,B04,E09
R,45601.48019675926,45601.486284722225,61C38066,26919126,61R02097,38066,HASU1183279,2200,HBCX,R40491443,B05,B08
R,45601.480208333334,45601.50135416666,60C52507,26919127,60R01381,52507,WHSU5672494,4500,HBCX,R40491440,A03,A06
R,45601.480219907404,45601.51016203704,60C17851,26919128,51R03769,17851,SKLU2061590,2200,HBCX,R40491448,B05,A06
D,45601.48023148148,45601.52377314815,51D32943,26919129,51R23748,32943,OOCU7503060,4500,GTHA,D40491453,B02,E09
R,45601.48023148148,45601.52377314815,51D32943,26919129,51R23748,32943,MRKU4267160,4500,HBCX,R40491449,B02,E09
D,45601.48042824074,45601.480474537035,DN-22,26919130,,52530,MRSU5566492,4500,CHNG,D40466421,,A05
D,45601.48045138889,45601.52159722222,50H54140,26919131,15R03212,54140,SEKU9277751,4530,GTHA,D40491578,E02,B08
R,45601.48045138889,45601.52159722222,50H54140,26919131,15R03212,54140,WHSU6079122,4500,NHAR,R40491422,E02,B08
R,45601.480532407404,45601.53327546296,50LD05621,26919132,50R02702,05621,CAIU4685419,4500,HBCX,R40491452,A01,E09
D,45601.480532407404,45601.53327546296,50LD05621,26919132,50R02702,05621,TCLU9698014,4500,CAPR,E40492148,A01,E09
D,45601.48086805556,45601.5077662037,61C35865,26919133,61R05907,35865,TRHU4100440,4500,GTHA,D40491455,B02,B09
D,45601.48090277778,45601.51028935185,51C94961,26919134,51R14613,94961,HLBU9967378,4530,GTHA,D40491457,A01,E09
D,45601.48091435185,45601.5033912037,50H03920,26919135,51R23731,03920,TCNU6695030,4500,GTHA,D40491454,B05,E09
D,45601.48094907407,45601.501493055555,51D31825,26919136,51R07304,31825,FCIU6489218,2200,GTHA,D40491456,G01,G04
D,45601.48103009259,45601.5009375,50LD20654,26919137,51R09575,20654,SEGU5858408,4500,GTHA,D40491458,A03,B09
D,45601.48111111111,45601.509560185186,50LD17265,26919138,,17265,EMCU6406910,2200,CAPR,E40491437,E02,E09
D,45601.48125,45601.49791666667,51D65053,26919139,51R19014,65053,CGMU3086335,2230,GTHA,D40491459,B02,B08
R,45601.48127314815,45601.50601851852,61H03387,26919140,61R06320,03387,TCNU4471426,4500,HBCX,R40491463,A03,A06
D,45601.481307870374,45601.50681712963,50H10450,26919141,,10450,OTPU6620946,4530,CAPR,E40491435,E02,E09
D,45601.48136574074,45601.499189814815,50H14360,26919142,51R32045,14360,FCIU5734917,2200,GTHA,D40491461,B05,G04
D,45601.48137731481,45601.48150462963,TB-849,26919143,,34915,TEMU8383848,4500,CHNG,D40466445,,A05
R,45601.48155092593,45601.49236111111,93C07759,26919144,93R00596,07759,GCXU2538235,2200,HBCX,R40491467,A01,B08
D,45601.4816087963,45601.52458333333,60H11920,26919145,60R05357,11920,DFSU1977912,2200,GTHA,D40491465,B02,B09
D,45601.4816087963,45601.52458333333,60H11920,26919145,60R05357,11920,GAOU2012423,2200,GTHA,D40491464,B02,B09
R,45601.48170138889,45601.51420138889,51F14312,26919146,51R21239,14312,PCIU1420461,2200,NHAR,R40491442,E02,A06
D,45601.48170138889,45601.51420138889,51F14312,26919146,51R21239,14312,XYLU1347095,2200,GTHA,D40491466,E02,A06
R,45601.481828703705,45601.48979166667,51D07067,26919147,53R0469,07067,SEGU4588838,4500,HBCX,R40491468,A01,E09
R,45601.481886574074,45601.49238425926,57L9244,26919148,50RM00548,L9244,CAIU6798775,2200,HBCX,R40491469,A03,B09
R,45601.48196759259,45601.491423611114,50H20409,26919149,51R17125,20409,MRSU5494710,4500,HBCX,R40491472,B02,B08
R,45601.48197916667,45601.4965625,61C26992,26919150,61R00468,26992,WHSU5399950,4500,HBCX,R40491471,B05,B08
D,45601.48212962963,45601.49222222222,50H60041,26919151,51R10682,60041,CSLU2396790,2200,GTHA,D40491470,G01,G04
R,45601.48211805556,45601.494618055556,51D11765,26919152,51R40380,11765,DKOU2521367,2270,HBCX,R40491474,D02,A06
D,45601.48221064815,45601.50225694444,51C57879,26919153,51R23719,57879,FCIU6211119,2200,GTHA,D40491473,A01,A06
D,45601.48233796296,45601.504537037035,50LD12878,26919154,51R34657,12878,HLBU3641281,2200,GTHA,D40491475,B02,E09
D,45601.48236111111,45601.487708333334,TB-61,26919155,,93783,MRKU2532916,4500,CHNG,D40466273,,A05
D,45601.48248842593,45601.495833333334,50H35990,26919156,61R05940,35990,TXGU5692342,4500,GTHA,D40491476,A01,A06
R,45601.48268518518,45601.50270833333,60G00102,26919157,50R00318,00102,CAAU7497460,4500,HBCX,R40491478,A03,B08
D,45601.482835648145,45601.51525462963,50H16170,26919158,51R40638,16170,UETU2365400,2200,GTHA,D40491477,A01,A06
R,45601.48289351852,45601.54105324074,61H09778,26919159,51R12521,09778,TCKU3931034,2200,HBCX,R40491479,A03,B09
D,45601.48303240741,45601.50476851852,51C79768,26919160,51R14233,79768,CMAU4803509,4500,GTHA,D40491481,B04,B08
D,45601.48310185185,45601.508888888886,51C61452,26919161,51R02426,61452,TIIU6293750,4500,GTHA,D40491480,G01,A06
D,45601.48324074074,45601.51091435185,50H45195,26919162,50R02919,45195,CMAU3204722,2200,GTHA,D40491482,A01,B08
R,45601.483298611114,45601.50103009259,72C04851,26919163,72R00359,04851,YMLU3439644,2200,HBCX,R40491347,B05,B08
D,45601.483310185184,45601.529490740744,60C36577,26919164,60R01602,36577,UHLU4201573,2200,GTHA,D40491492,B02,A05
R,45601.483310185184,45601.529490740744,60C36577,26919164,60R01602,36577,CSLU1524474,2200,HBCX,R40491487,B02,A05
D,45601.483449074076,45601.552395833336,50H08077,26919165,50R03762,08077,TCNU4761929,4500,CAPR,E40492424,A01,E09
R,45601.483449074076,45601.552395833336,50H08077,26919165,50R03762,08077,DFSU7725559,4500,HBCX,R40491486,A01,E09
R,45601.48336805555,45601.49395833333,HL-02,26919166,,36462,DJLU2233060,2200,HANG,R40491493,B04,A06
R,45601.48336805555,45601.49395833333,HL-02,26919166,,36462,DJLU2183293,2200,HANG,R40491485,B04,A06
D,45601.48368055555,45601.49883101852,60C21392,26919167,60R01253,21392,CMAU4853752,4500,GTHA,D40491489,B05,B09
D,45601.483773148146,45601.50219907407,51C47716,26919168,51R09044,47716,TRHU4742630,4500,GTHA,D40491490,B02,G04
R,45601.48384259259,45601.49005787037,61C56418,26919169,61R06585,56418,TEMU5970353,2200,HBCX,R40491495,A03,B09
D,45601.48386574074,45601.51510416667,51C80427,26919170,50R03523,80427,TEMU0242205,2200,GTHA,D40491496,B04,B09
D,45601.48388888889,45601.51337962963,57L5201,26919171,51R32135,L5201,WHSU5217042,4500,GTHA,D40491491,B05,A06
R,45601.48405092592,45601.50701388889,51C36240,26919172,51R05073,36240,MRSU4388483,4500,HBCX,R40491497,A03,G04
D,45601.484398148146,45601.49736111111,50E08997,26919173,50R01007,08997,WHSU6797290,4500,GTHA,D40491498,A01,A06
D,45601.48449074074,45601.506689814814,78H01860,26919174,77R02675,01860,MRKU4516874,4500,GTHA,D40491499,G01,B08
D,45601.484560185185,45601.500393518516,61E01620,26919175,61RM00620,01620,TGBU6962291,4500,GTHA,D40491500,A01,B08
D,45601.4846412037,45601.504375,51D11198,26919176,51R08539,11198,CSNU8480924,4500,GTHA,D40491501,B05,B09
D,45601.48488425926,45601.497094907405,51D05886,26919177,51R10956,05886,SKLU2001630,2200,GTHA,D40491502,A01,A06
D,45601.484918981485,45601.50131944445,60H03413,26919178,51R16001,03413,TWCU8124205,4500,GTHA,D40491510,B04,A06
R,45601.484918981485,45601.50131944445,60H03413,26919178,51R16001,03413,TGBU5052569,4500,HBCX,R40491506,B04,A06
D,45601.48496527778,45601.49428240741,50LD15696,26919179,51R20915,15696,ONEU2197322,2200,GTHA,D40491503,A03,A05
R,45601.484988425924,45601.496875,15C08062,26919180,15R15927,08062,RFSU3053402,2200,HBCX,R40491507,B05,E09
D,45601.485034722224,45601.50386574074,51D49974,26919181,51R19164,49974,TEMU0370443,2200,GTHA,D40491505,B02,B08
R,45601.48519675926,45601.51390046296,51C91418,26919182,50RM01683,91418,GESU3929410,2200,NHAR,R40491488,E02,B08
D,45601.48519675926,45601.51390046296,51C91418,26919182,50RM01683,91418,TIIU5200011,4500,GTHA,D40491509,E02,B08
D,45601.48520833333,45601.507210648146,51C23278,26919183,51R01512,23278,MSKU0444119,4500,GTHA,D40491508,A01,B08
R,45601.48550925926,45601.49700231481,50H24760,26919184,51R06043,24760,BEAU4292762,4500,HBCX,R40491512,A03,E09
D,45601.485601851855,45601.55032407407,51D39006,26919185,51R11819,39006,BMOU4369679,4500,GTHA,D40491511,A01,A05
D,45601.48582175926,45601.504224537035,51D82816,26919186,50RM02665,82816,TRHU3856113,2200,GTHA,D40491513,A01,A06
D,45601.48585648148,45601.49872685185,71C03775,26919187,,03775,TCNU3573465,4500,CAPR,E40491504,E02,E09
R,45601.485972222225,45601.495092592595,51D11607,26919188,51R18878,11607,DKOU2517080,2270,HBCX,R40491516,D02,A06
D,45601.48607638889,45601.49811342593,62M0417,26919189,62RM00042,M0417,MRKU7461121,2200,GTHA,D40491515,B02,B08
R,45601.48608796296,45601.49255787037,50H11362,26919190,51R26875,11362,HALU2415183,2200,HBCX,R40491518,B02,E09
R,45601.486134259256,45601.52427083333,51C47490,26919191,50RM04809,47490,SITU2834674,2200,HBCX,R40491519,B05,A06
D,45601.48643518519,45601.500706018516,51D37042,26919192,51R05423,37042,TCLU3674859,2200,GTHA,D40491520,A03,B08
D,45601.48657407407,45601.50206018519,51D38201,26919193,51R30618,38201,WBPU7026932,4500,GTHA,D40491521,B02,B08
R,45601.486597222225,45601.506886574076,HL-06,26919194,,2571,BMOU1561970,2200,HANG,R40491517,B04,A06
R,45601.486597222225,45601.506886574076,HL-06,26919194,,2571,DRYU3039420,2200,HANG,R40491529,B04,A06
D,45601.486759259256,45601.50033564815,50H47073,26919195,50RM02618,47073,TGCU0191570,2200,GTHA,D40491524,A01,A06
R,45601.4868287037,45601.50324074074,51D07922,26919197,51R40549,07922,SEGU5877861,4500,HBCX,R40491527,A01,A06
D,45601.4868287037,45601.50324074074,51D07922,26919197,51R40549,07922,WHLU0310964,2200,GTHA,D40491531,A01,A06
R,45601.486967592595,45601.50387731481,TB-852,26919199,,34976,TCLU1956452,2200,HANG,R40490886,A03,A03
R,45601.486967592595,45601.50387731481,TB-852,26919199,,34976,PHRU2203790,2200,HANG,R40490887,A03,A03
D,45601.487025462964,45601.50861111111,51D41029,26919200,51R50249,41029,HAHU5031157,4500,GTHA,D40491525,G01,A06
D,45601.487025462964,45601.525659722225,51C53966,26919201,51R08265,53966,TRHU7260626,4500,GTHA,D40491528,B02,A06
R,45601.48730324074,45601.50974537037,50H45092,26919202,50RM02806,45092,ZCSU7363815,4500,HBCX,R40491532,B04,E09
