R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45540.98494212963,45541.01428240741,51D32690,26352002,65R00623,32690,TGBU6574932,4500,GTHA,D39586546,B04,B08
D,45540.98511574074,45541.03736111111,61C13470,26352003,,13470,EGHU3681003,2200,CAPR,E39586504,E04,G04
D,45540.98511574074,45541.03736111111,61C13470,26352003,,13470,TCLU3565117,2200,CAPR,E39586509,E04,G04
R,45540.98515046296,45541.017534722225,61H00337,26352004,61R04412,00337,WHSU6423726,4500,HBCX,R39586548,A01,E03
D,45540.98515046296,45541.017534722225,61H00337,26352004,61R04412,00337,SKLU2057310,2200,GTHA,D39586554,A01,E03
D,45540.98519675926,45541.0147337963,51D70227,26352005,51R24364,70227,FFAU5801535,4500,GTHA,D39586550,A03,G04
D,45540.98533564815,45541.025243055556,70H03655,26352006,70R01244,03655,OOCU8763355,4500,GTHA,D39586551,G02,G04
R,45540.98533564815,45541.025243055556,70H03655,26352006,70R01244,03655,EISU8271441,4500,HBCX,R39586549,G02,G04
R,45540.98538194445,45541.01590277778,50H40279,26352007,51R40108,40279,TRHU5783649,4500,HBQC,R39586553,B05,E03
R,45540.98538194445,45541.02788194444,70H01272,26352008,70R00704,01272,OOLU9575699,4500,HBQC,R39586552,B02,E03
D,45540.98538194445,45541.02788194444,70H01272,26352008,70R00704,01272,CSNU8287279,4500,GTHA,D39586556,B02,E03
D,45540.98542824074,45541.00971064815,51C62827,26352009,,62827,SITU9087550,4500,CAPR,E39586531,E04,E03
D,45540.98553240741,45541.01170138889,50H06402,26352010,51R16593,06402,UACU5340649,4500,GTHA,D39586555,D01,G04
R,45540.98554398148,45541.001550925925,79H02349,26352011,79R00925,02349,ZMOU8846562,4530,HBCX,R39586557,D02,E03
R,45540.985625,45541.05693287037,64H02007,26352012,51R14533,02007,TCKU1855531,2200,HBCX,R39586558,B02,A05
D,45540.985625,45541.05693287037,64H02007,26352012,51R14533,02007,CMAU0752403,2200,GTHA,D39586565,B02,A05
R,45540.985763888886,45541.051840277774,50H20481,26352013,50RM03298,20481,TCNU4841496,4500,HBCX,R39586560,A02,E03
D,45540.985763888886,45541.051840277774,50H20481,26352013,50RM03298,20481,GCXU6490818,4500,CAPR,E39587459,A02,E03
D,45540.98583333333,45541.04703703704,50H14022,26352014,50R04340,14022,OTPU6614964,4530,GTHA,D39586562,G01,A05
R,45540.98584490741,45541.05155092593,50H04356,26352015,51R06265,04356,BMOU4952304,4500,HBQC,R39586564,B05,A05
D,45540.98584490741,45541.05155092593,50H04356,26352015,51R06265,04356,MRSU3507443,4500,GTHA,D39586561,B05,A05
D,45540.985925925925,45541.02863425926,51D19679,26352016,51R22969,19679,TRHU5726952,4500,CAPR,E39587074,A03,E03
R,45540.985925925925,45541.02863425926,51D19679,26352016,51R22969,19679,BSIU2906455,2200,HBCX,R39586567,A03,E03
R,45540.985914351855,45541.01795138889,51C77394,26352017,51R10746,77394,MRSU0092343,2200,HBCX,R39586566,B03,G04
R,45540.985972222225,45541.00414351852,70H05079,26352018,70R02223,05079,NYKU3741496,2200,HBCX,R39586563,A01,B08
D,45540.98599537037,45541.04163194444,70H00545,26352019,60R04673,00545,OOLU0692550,2200,GTHA,D39586570,G02,A05
R,45540.98600694445,45541.00295138889,70C05751,26352020,70R00921,05751,WHSU2017570,2200,HBCX,R39586569,A01,E03
D,45540.98601851852,45541.03020833333,51C57176,26352021,,57176,HCHU2190470,2270,CAPR,E39586528,D01,E03
D,45540.98601851852,45541.03020833333,51C57176,26352021,,57176,HCTU1508990,2270,CAPR,E39586532,D01,E03
D,45540.98616898148,45541.01515046296,50H02045,26352022,51R23362,02045,TWCU2203890,2200,GTHA,D39586571,B03,G04
R,45540.986180555556,45541.02116898148,63H02557,26352023,63R00942,02557,TGHU3728018,2200,HBCX,R39586572,B04,B09
D,45540.98626157407,45541.04094907407,61H06613,26352024,61R05007,06613,FTAU1763516,2200,GTHA,D39586573,A01,A05
D,45540.986342592594,45541.02737268519,51D12609,26352025,51R17191,12609,UETU2528730,2200,GTHA,D39586575,G01,B08
D,45540.986342592594,45541.02737268519,51D12609,26352025,51R17191,12609,EITU0036136,2200,GTHA,D39586574,G01,B08
D,45540.98637731482,45541.024375,51D65050,26352026,51R32646,65050,SKLU1974634,2200,GTHA,D39586576,G02,G04
D,45540.98641203704,45541.02400462963,51D64110,26352027,51R23619,64110,SPRU9031882,4500,GTHA,D39586580,A03,B08
R,45540.98641203704,45541.02400462963,51D64110,26352027,51R23619,64110,TGBU4911382,4500,HBCX,R39586577,A03,B08
R,45540.98643518519,45541.036458333336,51C99372,26352028,51R11048,99372,YMLU5439181,4530,HBQC,R39586578,D02,G04
D,45540.986608796295,45541.045798611114,51D10363,26352029,51R15651,10363,PCIU6070303,4530,GTHA,D39586579,B02,G04
R,45540.986759259256,45541.0366087963,61H02535,26352030,51R08959,02535,FFAU3775864,4500,HBCX,R39585789,E04,G04
R,45540.98679398148,45541.04039351852,65N2468,26352031,65R00295,N2468,TTNU8772966,4530,HBCX,R39586581,D02,B08
R,45540.98689814815,45541.03612268518,61H06935,26352032,51R13388,06935,FCIU9681158,4500,HBCX,R39586582,A02,G04
D,45540.98689814815,45541.03612268518,61H06935,26352032,51R13388,06935,YMLU8920565,4500,GTHA,D39586587,A02,G04
D,45540.986921296295,45541.02232638889,51D04197,26352033,51R07826,04197,OOLU8881040,4500,GTHA,D39586586,B05,G04
R,45540.986921296295,45541.02232638889,51D04197,26352033,51R07826,04197,TGBU5732925,4500,HBCX,R39586583,B05,G04
R,45540.98699074074,45541.00591435185,29LD03442,26352034,50R00378,03442,MOTU5803313,4500,HBCX,R39586584,A01,B08
R,45540.98701388889,45541.014502314814,50H17630,26352035,51R24459,17630,MRSU4980039,4500,HBCX,R39586585,B02,G04
R,45540.987175925926,45541.01074074074,70H04831,26352036,70R02207,04831,MRSU4272174,4500,HBCX,R39586589,B02,G04
R,45540.98726851852,45541.009780092594,51D06109,26352037,51R11942,06109,SKHU9413673,4500,HBCX,R39586591,B04,B08
D,45540.98730324074,45541.027453703704,51D44012,26352038,51R50353,44012,SEKU4017936,4500,GTHA,D39586592,A03,A05
D,45540.98730324074,45541.00824074074,50H16876,26352039,50R03073,16876,EMCU5535790,4530,CAPR,E39582262,B03,B08
R,45540.987337962964,45541.01731481482,50H04664,26352040,51R32930,04664,TGBU9691613,4500,HBCX,R39586590,B02,G04
R,45540.987395833334,45541.03394675926,50LD19243,26352041,50R03960,19243,SEGU5685072,4500,HBCX,R39586593,G02,B08
D,45540.987395833334,45541.03394675926,50LD19243,26352041,50R03960,19243,SEKU1384141,2200,GTHA,D39586908,G02,B08
D,45540.98769675926,45541.13689814815,50H43318,26352042,51R24180,43318,SEGU5419581,4500,GTHA,D39586596,D02,G04
D,45540.987708333334,45541.035520833335,51C33404,26352043,51R17450,33404,YMMU1015466,2200,GTHA,D39586595,A03,A05
D,45540.987708333334,45541.035520833335,51C33404,26352043,51R17450,33404,SKLU1562560,2200,GTHA,D39586600,A03,A05
R,45540.98773148148,45541.01158564815,60C54380,26352044,60R01809,54380,TGBU8033958,4500,HBCX,R39586597,B05,E03
R,45540.98784722222,45541.018541666665,51C92734,26352045,50RM01330,92734,SLVU4570033,4500,HBCX,R39586598,A02,G04
D,45540.987962962965,45541.07848379629,51C58992,26352046,50RM01767,58992,HCHU2110366,2270,CAPR,E39586559,D02,B09
D,45540.987962962965,45541.07848379629,51C58992,26352046,50RM01767,58992,HCHU2191115,2270,CAPR,E39586568,D02,B09
R,45540.988020833334,45541.02130787037,61C30913,26352047,61R06724,30913,BMOU5413971,4500,HBCX,R39586599,A01,E03
D,45540.988078703704,45541.02166666667,50H08452,26352048,51R18142,08452,TIIU5671388,4500,GTHA,D39586604,G02,B09
R,45540.988078703704,45541.02166666667,50H08452,26352048,51R18142,08452,NYKU4350433,4500,HBCX,R39586601,G02,B09
R,45540.98819444444,45541.004745370374,70H01982,26352049,51R07420,01982,CAIU4340124,4500,HBCX,R39586607,B03,E03
D,45540.98820601852,45541.00487268518,51D36308,26352050,51R13712,36308,NYKU0839832,4500,GTHA,D39586609,G01,E03
R,45540.98820601852,45541.012557870374,51C94818,26352051,51R31578,94818,TRHU6685673,4500,HBCX,R39586610,B05,E03
D,45540.98820601852,45541.012557870374,51C94818,26352051,51R31578,94818,EGSU3298180,2200,GTHA,D39586606,B05,E03
D,45540.98831018519,45541.01215277778,51D19943,26352052,51R32561,19943,DRYU9875557,4500,GTHA,D39586603,A01,B08
R,45540.98832175926,45541.01614583333,50LD17298,26352053,51R40704,17298,TCLU6528694,4500,HBQC,R39586605,B02,G04
D,45540.98835648148,45541.020891203705,29H47007,26352054,51R33576,47007,CSNU7164686,4500,GTHA,D39586608,A01,A05
D,45540.98847222222,45541.03372685185,60C05507,26352055,60R05200,05507,TXGU5547895,4500,GTHA,D39586611,A02,B08
R,45540.98847222222,45541.03372685185,60C05507,26352055,60R05200,05507,GCXU2236960,2200,HBCX,R39586614,A02,B08
R,45540.98850694444,45541.079780092594,51D15259,26352056,51R15678,15259,LEGU1001299,2270,NHAR,R39585298,D01,G04
D,45540.98850694444,45541.079780092594,51D15259,26352056,51R15678,15259,TWCU2172145,2200,GTHA,D39587659,D01,G04
D,45540.988587962966,45541.02135416667,70H01376,26352057,51R08638,01376,CAAU6301551,4500,GTHA,D39586612,D02,B08
D,45540.988587962966,45541.006261574075,51C48879,26352058,51R09066,48879,TLLU6837942,4500,GTHA,D39586613,G02,G04
R,45540.98866898148,45541.012708333335,70H00921,26352059,70R02890,00921,TCKU6173914,4500,HBCX,R39586616,B02,B08
R,45540.98869212963,45541.02280092592,77F00668,26352060,51R30290,00668,WHSU4007864,4200,HBQC,R39586623,B04,A05
D,45540.98869212963,45541.02280092592,77F00668,26352060,51R30290,00668,TEMU6001437,4500,GTHA,D39586617,B04,A05
R,45540.98869212963,45541.020219907405,51D36759,26352061,51R11050,36759,TLLU2246540,2200,HBCX,R39586618,A03,B09
D,45540.98875,45541.02659722222,51D13442,26352062,51R17103,13442,YMMU6329027,4500,GTQC,D39586615,A01,A05
R,45540.988854166666,45541.03766203704,50LD15716,26352063,50R02238,15716,TXGU8197980,4500,HBCX,R39586619,G01,A05
D,45540.988854166666,45541.03766203704,50LD15716,26352063,50R02238,15716,PCLU2040901,2200,GTHA,D39586622,G01,A05
R,45540.988969907405,45541.01849537037,61E02629,26352064,61R02027,02629,OOLU4513061,4200,HBQC,R39586621,B02,E03
D,45540.98900462963,45541.01530092592,50H24387,26352065,51R50544,24387,AXEU2006627,2200,GTHA,D39586620,E04,G04
D,45540.98920138889,45541.01416666667,51C97143,26352066,51R12801,97143,CSLU6286487,4500,GTHA,D39586625,B02,A05
D,45540.98923611111,45541.01479166667,61H04590,26352067,61R04628,04590,SKHU6401339,4500,GTHA,D39586626,D02,B08
R,45540.98925925926,45541.01752314815,50H16683,26352068,51R31908,16683,YMLU8922948,4500,HBCX,R39586588,A03,G04
R,45540.989375,45541.01086805556,71C08039,26352069,71R00145,08039,YMMU6975304,4500,HBCX,R39586627,E04,B09
D,45540.98940972222,45541.046689814815,60H12560,26352070,60R03505,12560,FFAU1165712,4500,GTHA,D39586628,B03,A05
D,45540.98940972222,45541.01905092593,50H02071,26352071,51R08191,02071,FCIU7178381,4500,GTHA,D39586629,D02,E03
R,45540.989432870374,45541.00369212963,50H13121,26352072,50R00659,13121,TCKU3721640,2200,HBCX,R39586632,G02,G04
R,45540.989652777775,45541.01795138889,50H35116,26352073,51R19498,35116,MSKU7558670,2200,HBCX,R39586635,G02,B08
D,45540.98967592593,45541.012777777774,51C91262,26352074,53R0218,91262,SEKU5770081,4500,GTHA,D39586636,D02,A05
R,45540.9896875,45541.02391203704,51C38063,26352075,50R02660,38063,TWCU8071424,4500,HBCX,R39586634,A03,B09
R,45540.98976851852,45541.013032407405,61C48660,26352076,61R05683,48660,TRHU5186561,4500,HBCX,R39586639,B05,E03
R,45540.98991898148,45541.026655092595,70H03698,26352077,70RM00049,03698,ZCSU6113088,4500,HBCX,R39586637,B02,E03
D,45540.989953703705,45541.02787037037,60H19994,26352078,60RM00384,19994,TIIU5247209,4500,GTHA,D39586644,B03,A05
R,45540.989953703705,45541.02787037037,60H19994,26352078,60RM00384,19994,TEMU0261885,2200,HBCX,R39586641,B03,A05
D,45540.98997685185,45541.06695601852,50H22974,26352079,51R34048,22974,TGHU6495516,4500,GTHA,D39586642,A02,A05
R,45540.98997685185,45541.06695601852,50H22974,26352079,51R34048,22974,SEGU2791580,2200,HBCX,R39586640,A02,A05
D,45540.99005787037,45541.02240740741,50H23277,26352080,51R22339,23277,FSCU8559524,4500,GTHA,D39586643,A03,A05
D,45540.990335648145,45541.01017361111,51D30430,26352081,51R31592,30430,EITU1900649,4500,GTHA,D39586645,A02,A05
D,45540.99037037037,45541.011921296296,51C47430,26352082,51R10610,47430,TGBU6279897,4500,GTHA,D39586648,A03,A05
D,45540.99047453704,45541.03288194445,51C21064,26352083,51R14140,21064,TWCU8124083,4500,GTHA,D39586650,G01,A05
R,45540.99050925926,45541.04483796296,50H17920,26352084,51R34678,17920,CAAU2542118,2200,HBCX,R39586915,B05,A05
D,45540.99050925926,45541.04483796296,50H17920,26352084,51R34678,17920,TRHU6568888,4500,GTHA,D39586651,B05,A05
R,45540.99055555555,45541.012395833335,70H00837,26352085,70R02117,00837,ONEU2024482,2200,HBCX,R39586652,G02,G04
R,45540.9906712963,45541.00325231482,51C70940,26352086,51R08627,70940,ONEU5124058,4500,HBCX,R39586653,A02,E03
D,45540.99072916667,45541.015439814815,51C99974,26352087,51R17906,99974,TEMU1547810,2200,GTHA,D39586655,B02,B08
D,45540.99085648148,45541.06253472222,50H29583,26352088,50RM00408,29583,SEGU6883869,4500,GTHA,D39586761,E04,G04
R,45540.99085648148,45541.06253472222,50H29583,26352088,50RM00408,29583,SITU2566777,2200,HBCX,R39586646,E04,G04
R,45540.99085648148,45541.06253472222,50H29583,26352088,50RM00408,29583,FTAU1792725,2200,NHAR,R39586541,E04,G04
D,45540.99086805555,45541.02278935185,50H14931,26352089,51R26807,14931,CLHU3943669,2200,GTHA,D39586656,D02,G04
D,45540.99108796296,45541.0396875,61C37857,26352090,61R05770,37857,HAMU1084124,2200,GTHA,D39586658,G01,B08
R,45540.99115740741,45541.02155092593,93H01287,26352091,93R00786,01287,TGBU2656945,2200,HBCX,R39586659,A02,B09
D,45540.99123842592,45541.017604166664,29C42911,26352092,70R01425,42911,WHLU0612630,2200,GTHA,D39586377,E04,B09
D,45540.9912962963,45541.02447916667,70C12904,26352093,70R00460,12904,BWLU2107010,2200,GTHA,D39586661,A02,A05
R,45540.99128472222,45541.02679398148,61H06006,26352094,61R05667,06006,GCXU2285230,2200,HBCX,R39586660,B03,G04
D,45540.99128472222,45541.02679398148,61H06006,26352094,61R05667,06006,TCNU4722080,4500,GTHA,D39586663,B03,G04
R,45540.991423611114,45541.016284722224,51C15293,26352095,51R08988,15293,WHLU0484945,2200,HBCX,R39586662,B02,G04
R,45540.99151620371,45541.02600694444,51D15870,26352096,51R16968,15870,FSCU8306526,4500,HBCX,R39586664,B05,B08
D,45540.99151620371,45541.02600694444,51D15870,26352096,51R16968,15870,UETU5792181,4500,GTHA,D39586671,B05,B08
D,45540.99162037037,45541.0534375,51C94430,26352097,51R21393,94430,FFAU2958520,4500,GTHA,D39586665,G02,A05
D,45540.991689814815,45541.01163194444,50H12885,26352098,51R16386,12885,ZCSU2624984,4200,GTHA,D39586666,A02,B09
D,45540.99171296296,45541.01002314815,51C45646,26352099,51R10971,45646,MRKU2750501,4500,GTHA,D39586667,B02,E03
D,45540.991747685184,45541.06616898148,50LD19948,26352100,51R22909,19948,TGBU2080762,2200,GTHA,D39586668,D01,A05
R,45540.991747685184,45541.06616898148,50LD19948,26352100,51R22909,19948,IAAU2895471,2200,NHAR,R39586633,D01,A05
D,45540.99178240741,45541.05155092593,51C90124,26352101,51R14607,90124,DJLU2412790,2200,GTHA,D39586669,E04,G04
R,45540.99178240741,45541.05155092593,51C90124,26352101,51R14607,90124,SEGU3504600,2200,NHAR,R39586545,E04,G04
D,45540.991793981484,45541.01236111111,51C36983,26352102,51R20100,36983,TEMU7807480,4500,GTHA,D39586670,D02,G04
D,45540.99185185185,45541.007523148146,50H24816,26352103,51R09743,24816,CAAU6965400,4500,GTHA,D39586672,A02,E03
R,45540.992002314815,45541.025868055556,61H13994,26352104,,13994,SLPU2007961,2200,NHAR,R39586206,E04,E03
R,45540.99202546296,45541.02107638889,51C17420,26352105,70R01485,17420,TIIU2343390,2200,HBCX,R39586673,A02,B08
D,45540.99215277778,45541.015694444446,61E01623,26352106,51R20265,01623,FCIU4669123,2200,GTHA,D39586674,B05,G04
R,45540.992164351854,45541.25200231482,51C77652,26352107,51R10211,77652,EISU4003754,4250,NHAR,R39586602,D02,B08
D,45540.992164351854,45541.25200231482,51C77652,26352107,51R10211,77652,FSCU8874280,4500,GTHA,D39590116,D02,B08
R,45540.992256944446,45541.01424768518,93C07782,26352108,93R00611,07782,YMMU1201136,2200,HBCX,R39586676,A02,E03
R,45540.99229166667,45541.03582175926,50H04971,26352109,,04971,MRKU7660524,2200,NHAR,R39586638,E04,G04
R,45540.99229166667,45541.03582175926,50H04971,26352109,,04971,SUDU1303171,2200,NHAR,R39586630,E04,G04
R,45540.992314814815,45541.01732638889,60C54433,26352110,60R02555,54433,TIIU4835450,4500,HBCX,R39586677,G02,B09
D,45540.99236111111,45541.0072337963,51D47501,26352111,50RM01047,47501,TCNU4701030,4500,GTHA,D39586675,E04,E03
D,45540.992418981485,45541.0258912037,50H04395,26352112,51R33048,04395,EITU0518689,2200,GTHA,D39586679,A02,A05
D,45540.99255787037,45541.02636574074,61C11967,26352113,61R03964,11967,DRYU2663068,2200,GTHA,D39586680,D01,B09
D,45540.99259259259,45541.01318287037,50H29181,26352114,51R19496,29181,OOCU0653520,2200,GTHA,D39586682,A02,B09
R,45540.99270833333,45541.0087037037,43C08119,26352115,60R03876,08119,MRKU5802980,4500,HBCX,R39586683,B03,B09
R,45540.99271990741,45541.03292824074,61C30719,26352116,61R01319,30719,EMCU8798342,4500,HBCX,R39586695,A02,B09
D,45540.99271990741,45541.03292824074,61C30719,26352116,61R01319,30719,CAAU5394272,4500,GTHA,D39586686,A02,B09
D,45540.99275462963,45541.032488425924,61C35654,26352117,61R05654,35654,TLLU5152208,4500,GTHA,D39586685,G01,E03
R,45540.99277777778,45541.07212962963,61C32505,26352118,61R01639,32505,EMCU5675391,4530,HBCX,R39586687,E04,A05
D,45540.99277777778,45541.07212962963,61C32505,26352118,61R01639,32505,TEXU9029431,2230,GTHA,D39586693,E04,A05
D,45540.99283564815,45541.02549768519,63C12341,26352119,63R00154,12341,HASU5080052,4500,GTHA,D39586688,B04,B09
R,45540.99283564815,45541.02549768519,63C12341,26352119,63R00154,12341,TRHU6131882,4500,HBCX,R39586692,B04,B09
R,45540.99300925926,45541.02863425926,51D11115,26352120,51R22432,11115,FCIU9369854,4500,HBCX,R39586691,A02,G04
R,45540.99314814815,45541.01125,61LD07445,26352121,61R05821,07445,KOCU4318402,4500,HBCX,R39586678,B02,B09
R,45540.99333333333,45541.03356481482,61H04492,26352122,61R02317,04492,KKTU8204636,2200,HBCX,R39586694,G01,A05
R,45540.99346064815,45541.0391087963,50H05798,26352123,50RM02868,05798,SEKU5850968,4500,HBCX,R39586698,G02,G04
D,45540.99346064815,45541.0391087963,50H05798,26352123,50RM02868,05798,OOCU6810709,4500,GTHA,D39586696,G02,G04
D,45540.99354166666,45541.0153125,50H29098,26352124,50RM00355,29098,TGBU4801174,4500,GTHA,D39586697,D02,B08
R,45540.993738425925,45541.037569444445,50H14474,26352125,50RM00459,14474,BEAU5585615,4500,HBCX,R39586699,B02,B09
D,45540.993738425925,45541.037569444445,50H14474,26352125,50RM00459,14474,NSSU7042901,4500,GTHA,D39586700,B02,B09
D,45540.99377314815,45541.028287037036,50H35569,26352126,,35569,CMAU6014182,4500,CAPR,E39586684,E04,E03
D,45540.99388888889,45541.03173611111,51C21127,26352127,50RM03779,21127,WBPU7080086,4500,GTHA,D39586705,B05,B09
R,45540.99388888889,45541.03173611111,51C21127,26352127,50RM03779,21127,TCNU2399410,4500,HBCX,R39586701,B05,B09
R,45540.993935185186,45541.009722222225,51C92709,26352128,51R31487,92709,HASU1351074,2200,HBCX,R39586702,A02,B09
R,45540.99398148148,45541.00403935185,51D93647,26352129,50RM03971,93647,FTAU1815712,2200,HBCX,R39586703,B05,B08
R,45540.9940625,45541.01,50H01838,26352130,70R01840,01838,TGBU8733709,4500,HBCX,R39586704,A01,B08
D,45540.994305555556,45541.029027777775,51D46518,26352131,51R08752,46518,OOCU8720245,4500,GTHA,D39586707,A02,A05
R,45540.99431712963,45541.03039351852,51D65239,26352132,50RM00526,65239,TWCU2171093,2200,HBQC,R39586709,G02,B08
D,45540.99431712963,45541.03039351852,51D65239,26352132,50RM00526,65239,CAIU8286361,4500,GTHA,D39586711,G02,B08
D,45540.994421296295,45541.03215277778,50H02003,26352133,51R40510,02003,DRYU3040611,2200,GTHA,D39586708,A01,A05
D,45540.99443287037,45541.02423611111,51C79062,26352134,51R27673,79062,TLLU4939082,4500,GTHA,D39586710,G01,G04
D,45540.99449074074,45541.024189814816,50H04686,26352135,51R30439,04686,FTAU1734462,2200,GTHA,D39586027,A01,A05
R,45540.994571759256,45541.03451388889,51C94353,26352136,51R00821,94353,TCLU8054260,4500,HBCX,R39586712,A03,A05
D,45540.99465277778,45541.00827546296,61C45438,26352137,61R06308,45438,RFCU2357076,2200,GTHA,D39586713,G02,E03
R,45540.994675925926,45541.0122337963,61H03710,26352138,51R2251,03710,TGHU5131870,4500,HBCX,R39586690,B02,E03
R,45540.994791666664,45541.01446759259,38H00560,26352139,29R05893,00560,NSJU0000718,2200,HBCX,R39586714,A01,E03
R,45540.99480324074,45541.02584490741,51C73184,26352140,51R12456,73184,MATU2551369,4500,HBCX,R39586715,A03,E03
D,45540.99484953703,45541.04850694445,51C20284,26352141,51R11825,20284,FCIU7083115,4500,GTHA,D39586719,A02,G04
R,45540.99484953703,45541.04850694445,51C20284,26352141,51R11825,20284,APHU7331809,4500,HBCX,R39586717,A02,G04
D,45540.99486111111,45541.0165162037,50H14221,26352142,51R26835,14221,BMOU1205882,2200,GTHA,D39586716,G02,G04
R,45540.9949537037,45541.01961805556,61H10640,26352143,61R05370,10640,EGHU9468504,4500,HBCX,R39586706,B02,B09
D,45540.9949537037,45541.042025462964,51D49121,26352144,51R17764,49121,SEKU4124132,4500,GTHA,D39586720,B04,A05
R,45540.9949537037,45541.042025462964,51D49121,26352144,51R17764,49121,MOFU1422891,4200,HBQC,R39586718,B04,A05
R,45540.99537037037,45541.023564814815,51D48295,26352145,51R11481,48295,TRHU5664660,4500,HBCX,R39586721,A03,G04
R,45540.99539351852,45541.04174768519,50H56943,26352146,50RM00679,56943,IAAU1961748,4500,HBCX,R39586722,B03,E03
D,45540.99539351852,45541.04174768519,50H56943,26352146,50RM00679,56943,PONU2059301,2200,CAPR,E39587194,B03,E03
D,45540.99539351852,45541.04174768519,50H56943,26352146,50RM00679,56943,MRKU9458826,2200,CAPR,E39587188,B03,E03
R,45540.99543981482,45541.01215277778,61C27499,26352147,61R00004,27499,WHSU6709200,4500,HBCX,R39586723,B05,E03
D,45540.99561342593,45541.043657407405,50H16851,26352148,50RM01028,16851,MRSU6167326,4500,GTHA,D39586725,B05,G04
D,45540.99561342593,45541.04912037037,51C18538,26352149,51R21448,18538,DJLU2179360,2200,GTHA,D39586724,E04,A05
R,45540.99561342593,45541.04912037037,51C18538,26352149,51R21448,18538,GAOU2057074,2200,NHAR,R39586647,E04,A05
R,45540.995671296296,45541.03408564815,61E02119,26352150,61R06087,02119,TCLU1479642,4500,HBCX,R39586726,A01,B08
R,45540.99597222222,45541.016875,51D93171,26352151,50RM03655,93171,SEKU1212944,2200,HBCX,R39586729,B05,B08
D,45540.996030092596,45541.015810185185,61C10164,26352152,61R01348,10164,SEGU1585917,2200,GTHA,D39586730,B02,B09
D,45540.99618055556,45541.05739583333,50H45693,26352153,50RM03124,45693,SEKU6339084,4500,GTHA,D39586735,G02,A05
R,45540.99618055556,45541.05739583333,50H45693,26352153,50RM03124,45693,HASU4382910,4500,HBCX,R39586731,G02,A05
D,45540.99627314815,45541.0165625,50LD10157,26352154,50R02472,10157,EISU8502073,4500,GTHA,D39586732,B05,B08
D,45540.99637731481,45541.019467592596,51C33375,26352155,51R07934,33375,PCLU5111790,4500,GTHA,D39586736,D01,B09
R,45540.996400462966,45541.03450231482,70H01909,26352156,50R02465,01909,TWCU2068104,2200,HBCX,R39586733,A01,B09
D,45540.996400462966,45541.03450231482,70H01909,26352156,50R02465,01909,WHSU5362821,4500,GTHA,D39586737,A01,B09
R,45540.99650462963,45541.037881944445,51C45306,26352157,51R23810,45306,CSNU6788693,4500,HBCX,R39586734,B02,B08
D,45540.99650462963,45541.037881944445,51C45306,26352157,51R23810,45306,TEMU6647303,4500,GTHA,D39586738,B02,B08
R,45540.99663194444,45541.02851851852,50H06649,26352158,51R09273,06649,FBIU5167004,4530,HBCX,R39586741,D02,G04
D,45540.99673611111,45541.02798611111,50LD15468,26352159,50R02953,15468,SUDU6705424,4500,GTHA,D39586743,A02,B08
R,45540.99673611111,45541.02798611111,50LD15468,26352159,50R02953,15468,HASU5104257,4500,HBCX,R39586749,A02,B08
R,45540.99674768518,45541.022835648146,62LD02080,26352160,51R22331,02080,EITU0456910,2200,HBCX,R39586744,B02,B08
D,45540.996782407405,45541.02033564815,51C96477,26352161,51R20190,96477,MSKU7798639,2200,GTHA,D39586745,G02,B08
D,45540.9969212963,45541.02324074074,50H35983,26352162,50RM01746,35983,MRSU4067333,4500,GTHA,D39586748,D01,B08
D,45540.99694444444,45541.0300462963,60C31578,26352163,60R04223,31578,EITU0013655,2200,GTHA,D39586747,B02,A05
R,45540.99701388889,45541.009201388886,93H01752,26352164,93R01018,01752,FCIU5110464,2200,HBCX,R39586750,A01,E03
D,45540.99701388889,45541.04040509259,70H00959,26352165,51R06658,00959,CMAU8753690,4500,GTHA,D39586758,B03,E03
R,45540.99701388889,45541.04040509259,70H00959,26352165,51R06658,00959,TCLU7817475,4500,HBCX,R39586742,B03,E03
R,45540.99706018518,45541.040127314816,51D19172,26352166,60R02256,19172,OOCU0664171,2200,HBCX,R39586753,A03,A05
D,45540.99706018518,45541.040127314816,51D19172,26352166,60R02256,19172,EGHU3920453,2200,GTHA,D39586765,A03,A05
D,45540.997083333335,45541.01733796296,60H10832,26352167,61R01326,10832,HESU9989634,4500,GTHA,D39586751,D02,B08
D,45540.997152777774,45541.051157407404,60C00585,26352169,60R01376,00585,EGHU3558365,2200,GTHA,D39586740,G02,A05
D,45540.997152777774,45541.02991898148,51D22557,26352170,51R40106,22557,WHSU6613794,4500,GTHA,D39586754,B02,G04
D,45540.99726851852,45541.054375,50H24628,26352171,51R34216,24628,CSNU6055422,4500,GTHA,D39586756,A01,A05
D,45540.99729166667,45541.0405787037,29K02804,26352172,29RM00484,02804,BMOU1303148,2200,GTHA,D39586755,B05,A05
R,45540.99729166667,45541.0405787037,29K02804,26352172,29RM00484,02804,EITU0109150,2200,HBCX,R39586757,B05,A05
D,45540.997453703705,45541.05582175926,50H08698,26352173,51R31734,08698,MSKU7164779,2200,GTHA,D39586759,G02,A05
D,45540.997511574074,45541.035104166665,50LD19341,26352174,50R04079,19341,FFAU1291747,4500,GTHA,D39586760,A03,G04
