R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
R,45568.084131944444,45568.10428240741,50H45205,26612593,50RM00866,45205,TGBU8799727,4500,HBCX,R40000289,B04,B08
D,45568.08427083334,45568.13065972222,50H50498,26612594,51R50434,50498,FCIU5268974,2200,GTHA,D40000299,B02,B09
R,45568.08427083334,45568.13065972222,50H50498,26612594,51R50434,50498,MSKU1371510,4500,HBCX,R40000290,B02,B09
D,45568.084282407406,45568.111122685186,51C14801,26612595,51R10862,14801,KOCU4049896,4500,GTHA,D40000288,B02,E09
R,45568.08447916667,45568.13636574074,51C98671,26612596,51R15647,98671,IAAU1003020,4500,HBCX,R40000293,A03,B09
D,45568.08447916667,45568.13636574074,51C98671,26612596,51R15647,98671,EGSU3209346,2200,GTHA,D40000291,A03,B09
R,45568.084502314814,45568.148831018516,72LD01199,26612597,72R00666,01199,EMCU1695466,4500,HBCX,R40000292,A01,G04
R,45568.08457175926,45568.09741898148,61H11122,26612598,61R06609,11122,TIIU5681004,4500,HBCX,R40000276,B02,E09
R,45568.08466435185,45568.10511574074,71C07802,26612599,71R00267,07802,EMCU5458689,4530,HBCX,R40000294,D02,B09
D,45568.08489583333,45568.103483796294,50H23755,26612600,51R09031,23755,CAIU4994038,4500,GTHA,D40000297,A01,A06
D,45568.085069444445,45568.111909722225,51C28931,26612601,51R22878,28931,OOLU0661667,2200,GTHA,D40000296,B04,E09
R,45568.08528935185,45568.103310185186,62M0888,26612602,62R00108,M0888,SKLU1949040,2200,HBCX,R40000300,A03,B08
R,45568.08537037037,45568.11787037037,50H20972,26612603,51R15393,20972,TEMU0743275,2200,HBCX,R40000301,B04,E09
R,45568.08571759259,45568.16751157407,60H00948,26612604,60R04834,00948,TEMU4487844,2200,HBCX,R40000305,A01,A05
D,45568.08571759259,45568.16751157407,60H00948,26612604,60R04834,00948,WHLU0363780,2200,GTHA,D40000302,A01,A05
D,45568.08574074074,45568.108460648145,50H45867,26612605,50RM03595,45867,CAIU6822531,2200,GTHA,D40000308,B02,B08
R,45568.08574074074,45568.108460648145,50H45867,26612605,50RM03595,45867,LYGU3121098,2200,HBCX,R40000307,B02,B08
D,45568.085914351854,45568.10118055555,69H01404,26612606,51R03256,01404,SEKU1421137,2200,GTHA,D40000306,G02,G04
R,45568.08631944445,45568.11025462963,50H24249,26612607,50R03434,24249,WHLU1406680,4260,HBCX,R40000309,B02,B09
D,45568.08652777778,45568.098657407405,70H05231,26612608,70R02303,05231,TBJU3571591,2200,GTHA,D40000303,B04,B08
D,45568.0865625,45568.10724537037,50H08720,26612609,51R09120,08720,SITU2691362,2200,GTHA,D40000314,B02,B08
R,45568.0865625,45568.10724537037,50H08720,26612609,51R09120,08720,SUDU8523408,4500,HBCX,R40000312,B02,B08
D,45568.08663194445,45568.10141203704,61C43863,26612610,61R03132,43863,TLLU4006976,4500,GTHA,D40000310,B02,A06
D,45568.086875,45568.11584490741,51D40125,26612611,51R22219,40125,SEGU2441998,2200,GTHA,D40000313,A01,E09
R,45568.08692129629,45568.096817129626,50H20308,26612612,51R21037,20308,TGCU0185731,2200,HBCX,R40000315,A01,B08
R,45568.08697916667,45568.117476851854,61C21142,26612613,61R02073,21142,BEAU6394146,4500,NHAR,R40000246,E02,B08
D,45568.08697916667,45568.117476851854,61C21142,26612613,61R02073,21142,NBYU8134271,4500,GTHA,D40000316,E02,B08
D,45568.087222222224,45568.10454861111,61H03273,26612614,61R05033,03273,MCCU1088250,2200,GTHA,D40000317,D02,A06
R,45568.087326388886,45568.12119212963,50H02540,26612615,51R27457,02540,TEMU1579715,2200,HBCX,R40000320,G02,G04
D,45568.08734953704,45568.12174768518,50H29410,26612616,50RM00583,29410,SITU2672167,2200,GTHA,D40000318,E02,A05
R,45568.08734953704,45568.12174768518,50H29410,26612616,50RM00583,29410,FCIU6587385,2200,NHAR,R40000232,E02,A05
R,45568.08734953704,45568.12174768518,50H29410,26612616,50RM00583,29410,SITU2629962,2200,NHAR,R40000237,E02,A05
R,45568.0874537037,45568.11582175926,86H00373,26612617,86R01066,00373,DFSU7703251,4500,HBCX,R40000321,A01,B08
D,45568.0874537037,45568.11582175926,86H00373,26612617,86R01066,00373,EITU0320559,2200,GTHA,D40000324,A01,B08
D,45568.0875,45568.11053240741,51C42301,26612618,51R12208,42301,BEAU2514562,2200,GTHA,D40000319,A01,B09
R,45568.08762731482,45568.111134259256,61E03436,26612619,61R03652,03436,HALU5657468,4500,HBCX,R40000322,A03,B08
D,45568.08762731482,45568.111134259256,61E03436,26612619,61R03652,03436,EITU0325437,2200,GTHA,D40000323,A03,B08
D,45568.087789351855,45568.11620370371,61H05572,26612620,61R04275,05572,EITU9154654,4500,GTHA,D40000326,A01,B09
R,45568.087789351855,45568.11620370371,61H05572,26612620,61R04275,05572,TEMU7069792,4500,HBCX,R40000325,A01,B09
D,45568.088321759256,45568.10105324074,50H17241,26612621,51R07238,17241,TCNU6299790,4500,GTHA,D40000328,A01,B08
D,45568.08833333333,45568.10886574074,51C25100,26612622,51R04740,25100,EGHU9370101,4500,GTHA,D40000329,B02,B09
D,45568.08872685185,45568.10806712963,50H43172,26612623,51R16710,43172,HLBU2531438,4500,GTHA,D40000335,B05,B09
R,45568.08872685185,45568.10806712963,50H43172,26612623,51R16710,43172,ESHU7286510,4500,HBCX,R40000332,B05,B09
R,45568.08888888889,45568.11001157408,50LD20654,26612624,51R09575,20654,CIPU2008733,2200,HBCX,R40000337,B02,E09
R,45568.088900462964,45568.09821759259,51D33380,26612625,51R08386,33380,TCKU7995166,4500,HBCX,R40000334,A02,B09
D,45568.08923611111,45568.101319444446,51D04811,26612626,51R20582,04811,MRKU4850541,4500,GTHA,D40000338,A01,A06
R,45568.08949074074,45568.15390046296,51C78261,26612627,51R22970,78261,TCLU8131999,4500,HBCX,R40000340,B05,E09
D,45568.08949074074,45568.15390046296,51C78261,26612627,51R22970,78261,TCLU8072392,4500,GTHA,D40000342,B05,E09
R,45568.089583333334,45568.10177083333,51D14547,26612628,50RM02185,14547,BEAU5773546,4500,HBCX,R40000341,B02,G04
D,45568.089733796296,45568.13172453704,57L8295,26612629,51R23718,L8295,FCIU7625284,4500,GTHA,D40000348,B02,E09
R,45568.089733796296,45568.13172453704,57L8295,26612629,51R23718,L8295,MRSU4209720,4500,HBCX,R40000344,B02,E09
R,45568.08974537037,45568.115960648145,50H21466,26612630,50RM00657,21466,SEGU9858915,4530,HBCX,R40000343,D02,B08
R,45568.089791666665,45568.10755787037,51D19387,26612631,51R24464,19387,CSNU7623173,4500,HBCX,R40000311,B04,E09
R,45568.08982638889,45568.12907407407,51C69795,26612632,51R03660,69795,FCIU7177209,4500,HBCX,R40000346,A01,B09
D,45568.08982638889,45568.12907407407,51C69795,26612632,51R03660,69795,FFAU5897795,4500,GTHA,D40000349,A01,B09
D,45568.089953703704,45568.10184027778,51C63936,26612633,51R24637,63936,FBIU0123507,2200,GTHA,D40000347,B05,B08
R,45568.09008101852,45568.119259259256,50H35379,26612634,51R16546,35379,HLBU6018022,4530,HBCX,R40000298,D02,B09
R,45568.090150462966,45568.10675925926,50H43074,26612635,50RM02495,43074,BSIU2575531,2200,HBCX,R40000345,A02,A05
D,45568.09019675926,45568.15023148148,50LD13898,26612636,50R04630,13898,BEAU5408501,4500,GTHA,D40000353,A01,A05
R,45568.09019675926,45568.15023148148,50LD13898,26612636,50R04630,13898,BMOU6245300,4500,HBCX,R40000351,A01,A05
D,45568.09027777778,45568.10732638889,51C76905,26612637,51R09379,76905,TIIU5764500,4500,GTHA,D40000350,A02,A05
D,45568.09028935185,45568.124189814815,61C38512,26612638,51R15115,38512,MRKU2313409,4500,GTHA,D40000355,B02,B09
R,45568.09028935185,45568.124189814815,61C38512,26612638,51R15115,38512,HLXU8238804,4500,HBCX,R40000352,B02,B09
D,45568.09043981481,45568.14113425926,51D12609,26612639,51R06148,12609,SNBU2338300,2200,GTHA,D40000377,D02,A05
R,45568.09043981481,45568.14113425926,51D12609,26612639,51R06148,12609,SZLU9727740,4530,HBCX,R40000356,D02,A05
D,45568.09043981481,45568.14113425926,51D12609,26612639,51R06148,12609,TSSU2018847,2200,GTHA,D40000364,D02,A05
D,45568.090532407405,45568.12482638889,51D21610,26612640,51R33039,21610,MRKU8434244,2200,GTHA,D40000362,B02,B08
R,45568.090532407405,45568.12482638889,51D21610,26612640,51R33039,21610,DFSU7509647,4500,HBCX,R40000359,B02,B08
D,45568.090520833335,45568.11269675926,50LD19243,26612641,50R03960,19243,FCIU9628148,4500,GTHA,D40000360,A01,B09
R,45568.090520833335,45568.11269675926,50LD19243,26612641,50R03960,19243,MSKU1982084,4500,HBCX,R40000357,A01,B09
D,45568.090636574074,45568.1046412037,51C69420,26612642,51R50425,69420,PCLU5150836,4500,GTHA,D40000358,A02,A05
D,45568.0906712963,45568.10853009259,51D40030,26612643,51R24539,40030,ONEU5224484,4500,GTHA,D40000354,G01,B08
R,45568.09086805556,45568.13376157408,50LD19313,26612644,50R03951,19313,NBYU2727541,2200,NHAR,R40000327,E02,A05
R,45568.09086805556,45568.13376157408,50LD19313,26612644,50R03951,19313,EGHU3627152,2200,NHAR,R40000247,E02,A05
D,45568.09086805556,45568.13376157408,50LD19313,26612644,50R03951,19313,SNCU2939855,2200,GTHA,D40000361,E02,A05
D,45568.09092592593,45568.10283564815,50H45685,26612645,50RM03188,45685,TEMU7957978,4500,GTHA,D40000363,B05,B09
R,45568.09100694444,45568.12935185185,50H56695,26612646,50RM04039,56695,MSKU5828884,2200,HBCX,R40000365,G01,E09
R,45568.09116898148,45568.123032407406,51D65141,26612647,50RM04055,65141,GAOU6412984,4500,HBCX,R40000367,A01,B09
R,45568.091319444444,45568.211435185185,50H29473,26612648,51R09013,29473,HLBU9493710,4530,HBCX,R40000368,D02,A06
D,45568.091319444444,45568.211435185185,50H29473,26612648,51R09013,29473,SEGU6575001,4500,GTHA,D40000374,D02,A06
D,45568.091469907406,45568.110138888886,51D10715,26612649,51R16717,10715,TLLU3140949,2200,GTHA,D40000372,A01,B08
R,45568.091469907406,45568.110138888886,51D10715,26612649,51R16717,10715,MRKU5195059,4500,HBCX,R40000369,A01,B08
R,45568.091574074075,45568.10810185185,60C33131,26612650,51R6294,33131,BEAU6189352,4500,HBCX,R40000371,B05,A06
D,45568.091574074075,45568.10810185185,60C33131,26612650,51R6294,33131,SNBU2261656,2200,GTHA,D40000373,B05,A06
D,45568.09195601852,45568.10047453704,51D04426,26612651,50RM03549,04426,NYKU4815891,4500,GTHA,D40000375,A01,A06
D,45568.09201388889,45568.11430555556,51C16585,26612652,61R04363,16585,MRSU0012121,2200,GTHA,D40000378,A02,A05
D,45568.09203703704,45568.116898148146,61C23949,26612653,60R00272,23949,PCLU2197906,2200,GTHA,D40000379,B04,B08
R,45568.09203703704,45568.116898148146,61C23949,26612653,60R00272,23949,WHSU6460421,4500,HBCX,R40000380,B04,B08
D,45568.092256944445,45568.106087962966,51C93466,26612654,51R02196,93466,BMOU6484898,4500,GTHA,D40000381,A01,B09
R,45568.09233796296,45568.12341435185,50H11191,26612655,51R33982,11191,FSCU5927617,4530,HBCX,R40000383,D02,B09
R,45568.092511574076,45568.111608796295,60H19277,26612656,79R00299,19277,NSSU0139818,2200,HBCX,R40000385,B02,B09
D,45568.09258101852,45568.16369212963,51D60089,26612657,,60089,SEGU9947817,4530,CAPR,E40000366,E02,E09
D,45568.09265046296,45568.12125,50H06676,26612658,51R06432,06676,FFAU5399703,4500,GTHA,D40000384,D02,B09
R,45568.09287037037,45568.122719907406,51D34017,26612659,50R03865,34017,SKHU9006148,4500,HBCX,R40000390,A02,A05
D,45568.09287037037,45568.122719907406,51D34017,26612659,50R03865,34017,UETU2523173,2200,GTHA,D40000386,A02,A05
R,45568.09289351852,45568.10496527778,50H05843,26612660,51R09761,05843,CAAU6561728,4500,HBCX,R40000388,B05,B08
R,45568.09300925926,45568.10855324074,50H05994,26612661,51R17499,05994,EMCU8631139,4500,HBCX,R40000389,B05,G04
D,45568.093043981484,45568.11336805556,50H50682,26612662,51R18954,50682,TRHU1293710,2200,GTHA,D40000387,A02,A05
R,45568.09311342592,45568.139814814815,51C60988,26612663,51R08794,60988,TEMU7008138,4500,HBCX,R40000195,A01,G04
D,45568.09311342592,45568.11787037037,51D16938,26612664,61R05786,16938,TGHU1651004,2200,GTHA,D40000391,D02,A05
R,45568.09322916667,45568.12063657407,51C57956,26612665,51R0551,57956,TIIU5229680,4500,HBCX,R40000392,A02,E09
R,45568.093252314815,45568.111226851855,70H01077,26612666,70R00599,01077,CXDU1634736,2200,HBCX,R40000394,B02,B09
R,45568.09336805555,45568.140173611115,71H02143,26612667,71R00284,02143,BHCU5010767,4500,HBCX,R40000395,B02,E09
D,45568.09336805555,45568.140173611115,71H02143,26612667,71R00284,02143,FFAU4964060,4500,CAPR,E40000593,B02,E09
R,45568.09339120371,45568.102789351855,SM-27,26612668,,21208,TEMU0437470,2200,HANG,R39989008,D02,D02
R,45568.09339120371,45568.102789351855,SM-27,26612668,,21208,FCIU6590429,2200,HANG,R39989009,D02,D02
D,45568.09347222222,45568.10493055556,61H06473,26612669,51R04753,06473,BMOU6188690,4500,GTHA,D40000393,A01,B08
R,45568.09355324074,45568.134988425925,51C53966,26612670,51R08319,53966,TCKU6859123,4500,HBCX,R40000396,A01,A05
D,45568.09355324074,45568.134988425925,51C53966,26612670,51R08319,53966,ONEU0007341,4500,GTHA,D40000398,A01,A05
R,45568.09363425926,45568.16521990741,50H17694,26612671,51R27086,17694,IKSU4002884,4530,HBCX,R40000397,D02,G04
D,45568.0940162037,45568.12368055555,50H26101,26612672,50RM00403,26101,KMTU7468645,2200,GTHA,D40000400,A02,A05
D,45568.0940162037,45568.12368055555,50H26101,26612672,50RM00403,26101,SEGU2435716,2200,GTHA,D40000401,A02,A05
R,45568.09405092592,45568.14160879629,61H01065,26612673,61R02098,01065,SEGU6515614,4500,HBCX,R40000406,B02,E09
D,45568.09407407408,45568.13465277778,61E01931,26612674,51R03665,01931,FFAU3084760,4500,GTHA,D40000402,B02,B09
R,45568.094247685185,45568.1059375,61C48556,26612675,61R05228,48556,KOCU4337830,4500,HBCX,R40000409,B05,E09
D,45568.09427083333,45568.11975694444,50H07431,26612676,60R03042,07431,TRHU6370038,4500,GTHA,D40000405,A02,A05
D,45568.094293981485,45568.10469907407,61C19875,26612677,50R01615,19875,TLLU4055116,4500,GTHA,D40000404,D02,B09
D,45568.094305555554,45568.14840277778,51C69893,26612678,51R05708,69893,OOCU8103201,4500,GTHA,D40000407,A01,B08
R,45568.094305555554,45568.14840277778,51C69893,26612678,51R05708,69893,YMMU6357667,4500,HBCX,R40000410,A01,B08
R,45568.09439814815,45568.14708333334,72H00707,26612679,72R03561,00707,FTAU1763840,2200,NHAR,R40000331,E02,B08
R,45568.09439814815,45568.14708333334,72H00707,26612679,72R03561,00707,FTAU1767168,2200,NHAR,R40000336,E02,B08
D,45568.09439814815,45568.14708333334,72H00707,26612679,72R03561,00707,TEMU5707244,2200,GTHA,D40000821,E02,B08
D,45568.09458333333,45568.12226851852,51C93404,26612680,70R01588,93404,TIIU2207183,2200,GTHA,D40000411,B04,E09
R,45568.0946412037,45568.108298611114,51D47658,26612681,51R33018,47658,WHSU5693244,4500,HBCX,R40000414,A02,A05
D,45568.0946412037,45568.108298611114,51D47658,26612681,51R33018,47658,CAIU8623462,4500,GTHA,D40000417,A02,A05
R,45568.094722222224,45568.1253125,70C06761,26612682,70R00655,06761,TEMU0214121,2200,HBCX,R40000399,B02,E09
D,45568.09474537037,45568.10884259259,51D15109,26612683,51R18477,15109,WHLU0689230,2200,GTHA,D40000413,D02,A05
R,45568.09475694445,45568.29869212963,51C78107,26612684,51R50552,78107,TTNU8279630,4530,HBCX,R40000416,D02,E09
D,45568.09475694445,45568.29869212963,51C78107,26612684,51R50552,78107,TCKU7368525,4500,CAPR,E40000602,D02,E09
R,45568.09488425926,45568.1069212963,63H00270,26612685,63R00304,00270,MSMU8158513,4500,HBCX,R40000415,B05,E09
R,45568.095138888886,45568.11261574074,50H01753,26612686,51R24985,01753,TGBU4892256,4500,HBCX,R40000420,A02,E09
D,45568.09515046296,45568.1121412037,50H29402,26612687,51R06998,29402,OOCU0574247,2200,GTHA,D40000419,A02,A06
R,45568.095185185186,45568.10300925926,SM-28,26612688,,21248,KMTU7377036,2200,HANG,R39989013,D02,A05
R,45568.095185185186,45568.10300925926,SM-28,26612688,,21248,TEMU0463382,2200,HANG,R39989011,D02,A05
D,45568.095185185186,45568.10300925926,SM-28,26612688,,21248,KMTU9265502,4500,CHNG,D39996853,D02,A05
R,45568.09533564815,45568.10706018518,61C56418,26612689,61R06585,56418,GAOU2548057,2200,HBCX,R40000421,B02,E09
D,45568.095555555556,45568.10533564815,50H25443,26612690,50RM00424,25443,CMAU0784674,2200,GTHA,D40000422,A02,A05
R,45568.09556712963,45568.10959490741,61C03943,26612691,61R04405,03943,CAIU9130964,4500,HBCX,R40000423,B02,B09
R,45568.09578703704,45568.12238425926,51C97490,26612692,51R14269,97490,EMCU8204250,4500,HBCX,R40000424,B05,G04
D,45568.09578703704,45568.128657407404,51C48286,26612693,51R08420,48286,WHSU5063672,4500,GTHA,D40000428,A01,B08
R,45568.09578703704,45568.128657407404,51C48286,26612693,51R08420,48286,GAOU7564087,4500,HBCX,R40000426,A01,B08
R,45568.09590277778,45568.1081712963,50H53573,26612694,,53573,CLNU3041720,4500,NHAR,R40000382,D02,B09
D,45568.09599537037,45568.110671296294,70F00589,26612695,51R24921,00589,WHSU2280041,2200,GTHA,D40000430,G01,E09
R,45568.09599537037,45568.110671296294,70F00589,26612695,51R24921,00589,OOLU6855356,4500,HBCX,R40000429,G01,E09
R,45568.09599537037,45568.14818287037,51C48326,26612696,51R13842,48326,TCNU5916218,4500,NHAR,R40000333,E02,A05
D,45568.09599537037,45568.14818287037,51C48326,26612696,51R13842,48326,FFAU5889070,4500,GTHA,D40000427,E02,A05
D,45568.0962037037,45568.116215277776,50H25665,26612697,51R25654,25665,EITU9439235,4500,GTHA,D40000412,G01,A05
R,45568.09637731482,45568.12310185185,50H21646,26612698,60R00770,21646,TCNU6945479,4500,HBCX,R40000431,B04,E09
D,45568.09679398148,45568.133125,50H38273,26612699,51R07297,38273,EGSU3434727,2200,GTHA,D40000440,B02,A05
R,45568.09679398148,45568.133125,50H38273,26612699,51R07297,38273,TGHU0547926,2200,HBCX,R40000439,B02,A05
D,45568.096817129626,45568.125451388885,60C17285,26612700,60R07191,17285,UETU6234939,4500,GTHA,D40000442,B05,E09
R,45568.096817129626,45568.125451388885,60C17285,26612700,60R07191,17285,TIIU6305824,4500,HBCX,R40000438,B05,E09
D,45568.09685185185,45568.11111111111,50H02003,26612701,51R40510,02003,SKLU1611304,2200,GTHA,D40000436,A02,A06
D,45568.096967592595,45568.127974537034,50H24808,26612702,50R05182,24808,YMMU1196404,2200,GTHA,D40000444,A01,B09
R,45568.096967592595,45568.127974537034,50H24808,26612702,50R05182,24808,SEGU5202493,4500,HBCX,R40000441,A01,B09
R,45568.09712962963,45568.130011574074,50H28139,26612703,51R09048,28139,SZLU9923280,4530,HBCX,R40000445,G01,G04
D,45568.0971875,45568.12269675926,51C23550,26612704,51R11179,23550,GCXU5072979,4500,GTHA,D40000443,B04,G04
D,45568.097349537034,45568.11289351852,61C20082,26612705,61R02199,20082,TLLU2289877,2200,GTHA,D40000447,B05,B09
D,45568.09738425926,45568.11230324074,51C39163,26612706,51R18175,39163,FFAU5585800,4500,GTHA,D40000446,A02,B08
D,45568.09738425926,45568.11349537037,63C09406,26612707,,09406,BMOU6505584,4500,CAPR,E40000433,E02,E09
D,45568.097407407404,45568.2421875,50H52320,26612708,51R32204,52320,MRKU0223517,4200,CAPR,E40000753,B05,E09
R,45568.097407407404,45568.2421875,50H52320,26612708,51R32204,52320,TGHU4652350,4200,HBCX,R40000450,B05,E09
D,45568.097453703704,45568.12045138889,51E00193,26612709,51R03255,00193,WHLU0619547,2200,GTHA,D40000370,E02,B08
R,45568.09756944444,45568.14984953704,51E01984,26612710,50R00046,01984,TRHU6353010,4500,HBCX,R40000451,A01,A05
D,45568.09756944444,45568.14984953704,51E01984,26612710,50R00046,01984,SITU2800458,2200,GTHA,D40000454,A01,A05
R,45568.097604166665,45568.12708333333,70H02290,26612711,70R00747,02290,TEMU1912446,2200,HBCX,R40000376,B02,E09
D,45568.097719907404,45568.15611111111,51C88573,26612712,51R10420,88573,WHSU6278886,4500,GTHA,D40000455,B02,A05
R,45568.097719907404,45568.15611111111,51C88573,26612712,51R10420,88573,MRKU5918646,4500,HBCX,R40000453,B02,A05
D,45568.09788194444,45568.12383101852,51C61143,26612713,51R33577,61143,OOLU1336975,2200,GTHA,D40000452,B05,A05
R,45568.09800925926,45568.138194444444,50H43628,26612714,51R33975,43628,MRKU7738094,2200,HBCX,R40000457,G01,G04
R,45568.09813657407,45568.12415509259,SM-99,26612715,51R10827,2371,MRKU0219625,4200,HBCX,R40000458,A02,G04
D,45568.0981712963,45568.13752314815,70C15893,26612716,70R01911,15893,EGHU3468533,2200,GTHA,D40000456,B04,B09
R,45568.0981712963,45568.13752314815,70C15893,26612716,70R01911,15893,EISU9459665,4500,HBCX,R40000464,B04,B09
D,45568.098391203705,45568.166550925926,50H22701,26612717,50R03574,22701,OOLU1319875,2200,GTHA,D40000460,E02,B08
R,45568.098391203705,45568.166550925926,50H22701,26612717,50R03574,22701,TGBU1099038,2200,HBCX,R40000463,E02,B08
D,45568.09842592593,45568.10880787037,51C49069,26612718,51R08998,49069,DRYU2272612,2200,GTHA,D40000462,A02,B09
R,45568.098541666666,45568.13731481481,50H24653,26612719,,24653,SGCU1883443,2200,NHAR,R40000448,E02,E09
D,45568.09853009259,45568.13177083333,60C21178,26612720,60R03751,21178,WBPU7046693,4500,GTHA,D40000466,A01,A05
R,45568.09853009259,45568.13177083333,60C21178,26612720,60R03751,21178,EGHU9249770,4500,HBCX,R40000236,A01,A05
R,45568.098703703705,45568.11921296296,61C13579,26612721,61R00688,13579,IAAU1770891,4500,HBCX,R40000467,B02,E09
D,45568.09878472222,45568.10952546296,50H35690,26612722,50RM01579,35690,EGHU3922754,2200,GTHA,D40000465,B02,B08
D,45568.09894675926,45568.131840277776,51D39296,26612723,,39296,TEMU8525264,4500,CAPR,E40000468,G01,B08
D,45568.09898148148,45568.148194444446,61C43235,26612724,61R05863,43235,WHSU0075515,2200,GTHA,D40000469,E02,E09
R,45568.09898148148,45568.148194444446,61C43235,26612724,61R05863,43235,GESU3865825,2200,NHAR,R40000432,E02,E09
R,45568.09898148148,45568.148194444446,61C43235,26612724,61R05863,43235,WHSU2331811,2200,NHAR,R40000435,E02,E09
R,45568.09925925926,45568.1325462963,51D49756,26612725,51R9787,49756,EMCU8683554,4500,HBCX,R40000470,A01,A05
D,45568.099340277775,45568.13037037037,61C37264,26612726,61R03288,37264,BEAU6381431,4500,GTHA,D40000478,A02,B08
R,45568.099340277775,45568.13037037037,61C37264,26612726,61R03288,37264,FANU1866573,4500,HBCX,R40000471,A02,B08
R,45568.09936342593,45568.12274305556,70C05256,26612727,70R00847,05256,TEMU0994183,2200,HBCX,R40000459,B02,B09
R,45568.09945601852,45568.136412037034,51C63051,26612728,51R04975,63051,EGSU9147112,4500,HBCX,R40000475,B02,G04
R,45568.09951388889,45568.121296296296,62C05778,26612729,62R00060,05778,SKLU1999308,2200,HBCX,R40000476,B05,B08
R,45568.099583333336,45568.14298611111,50H02265,26612730,50RM01866,02265,TRHU7840223,4500,HBCX,R40000479,B02,G04
D,45568.099583333336,45568.10532407407,51C91626,26612731,51R30123,91626,MAGU5504396,4500,GTHA,D40000472,G01,G04
D,45568.09976851852,45568.11258101852,50H29240,26612732,51R34776,29240,EMCU6168914,2200,GTHA,D40000474,A01,B08
D,45568.099907407406,45568.13072916667,51C91671,26612733,51R16988,91671,CCLU7490010,4500,GTHA,D40000480,A02,A05
R,45568.099953703706,45568.13240740741,70H02852,26612734,50R04443,02852,GESU1273154,2200,HBCX,R40000482,B05,E09
R,45568.10011574074,45568.13230324074,51C62647,26612735,51R15472,62647,BMOU1268793,2200,HBCX,R40000485,A01,A05
D,45568.10011574074,45568.13230324074,51C62647,26612735,51R15472,62647,TCLU3885548,2200,GTHA,D40000487,A01,A05
D,45568.10018518518,45568.12012731482,50H20375,26612736,51R07493,20375,CSLU2146949,2200,GTHA,D40000483,G01,A05
D,45568.10024305555,45568.14297453704,51D31591,26612737,51R05972,31591,SEGU9513868,4530,GTHA,D40000484,A02,B08
R,45568.10024305555,45568.14297453704,51D31591,26612737,51R05972,31591,CAAU6309470,4500,HBCX,R40000494,A02,B08
D,45568.10028935185,45568.121296296296,51D41174,26612738,51R12792,41174,TCKU1001300,2200,GTHA,D40000486,B02,E09
R,45568.10040509259,45568.125497685185,51D18794,26612739,51R20207,18794,SZLU2075399,2230,HBCX,R40000492,D02,B08
R,45568.10040509259,45568.125497685185,51D18794,26612739,51R20207,18794,SZLU2040659,2230,HBCX,R40000491,D02,B08
D,45568.10041666667,45568.11378472222,61E02006,26612740,61RM00484,02006,TRHU6002144,4500,GTHA,D40000488,B02,A06
D,45568.10040509259,45568.12478009259,51D06301,26612741,51R22326,06301,CAAU2369110,2200,GTHA,D40000490,G01,A05
D,45568.10054398148,45568.13721064815,50H20878,26612742,51R27630,20878,FCIU5690362,2200,GTHA,D40000496,E02,A05
R,45568.10054398148,45568.13721064815,50H20878,26612742,51R27630,20878,YMLU3391659,2200,HBCX,R40000495,E02,A05
R,45568.10054398148,45568.13721064815,50H20878,26612742,51R27630,20878,CSLU1914744,2200,NHAR,R40000425,E02,A05
R,45568.10056712963,45568.140381944446,70G00451,26612743,70R02045,00451,CBHU8901645,4500,HBCX,R40000481,A02,B09
D,45568.10056712963,45568.140381944446,70G00451,26612743,70R02045,00451,CAAU5939916,4500,GTHA,D40000489,A02,B09
D,45568.10061342592,45568.12677083333,51C92894,26612744,51R11621,92894,MRSU4455051,4500,GTHA,D40000493,A01,A05
R,45568.100694444445,45568.108819444446,61C15464,26612745,61R02807,15464,BSIU2879072,2200,HBCX,R40000497,G01,G04
R,45568.10078703704,45568.11765046296,70H02889,26612746,70R01170,02889,MAGU2151968,2200,HBCX,R40000499,B05,B09
R,45568.10082175926,45568.122141203705,60C45556,26612747,60R03676,45556,OOCU7143792,4500,HBCX,R40000500,A01,A05
R,45568.10126157408,45568.133784722224,70C00255,26612748,70R00875,00255,SEGU2818079,2200,HBCX,R40000503,B02,E09
R,45568.101331018515,45568.11309027778,50H01814,26612749,51R13626,01814,TEMU3748373,2200,HBCX,R40000504,B04,E09
R,45568.10135416667,45568.125925925924,51C16884,26612750,51R21622,16884,TGBU6508015,4500,HBCX,R40000505,A02,G04
D,45568.10155092592,45568.130833333336,50H16673,26612751,51R14613,16673,WHSU6367094,4500,GTHA,D40000506,B02,E09
R,45568.101585648146,45568.12398148148,50H34157,26612752,51R07264,34157,YMLU3535782,2200,HBCX,R40000509,G01,G04
D,45568.101631944446,45568.1141087963,51D34936,26612753,51R17425,34936,BMOU6526885,4500,GTHA,D40000507,A02,B08
R,45568.10178240741,45568.15667824074,70C05135,26612754,70RM00042,05135,EISU9193786,4500,HBCX,R40000513,B02,B08
D,45568.10178240741,45568.15667824074,70C05135,26612754,70RM00042,05135,TCKU7978934,4500,GTHA,D40000510,B02,B08
D,45568.10196759259,45568.11351851852,60C38088,26612755,60R00915,38088,CAAU7071068,4500,GTHA,D40000511,B02,A05
